# Exposure 1: duration 900s, RA: 38.75, Dec: 0.1, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_41759589061906361     93  -27.28040 -131.13403   39.15664    0.01660
_Cos_41759589061889818     95  -29.39207 -133.10863   39.16266    0.01010
_Sky_3294201084     96  -20.69465 -139.62420   39.18246    0.03717
_Sky_3294162963     97  -28.25037 -144.77347   39.19809    0.01391
_Cos_41759451622952565     98  -18.94863 -147.96595   39.20775    0.04274
_Cos_41759451622936525     99  -26.24775 -154.88247   39.22865    0.02033
_Cos_41759451622952144    100  -23.06987 -157.47663   39.23647    0.03020
_Cos_41759451622952070    102  -23.73230 -162.99134   39.25306    0.02829
_Sky_3294215518    103  -28.14262 -168.02383   39.26814    0.01482
_Sky_3294257102    104  -20.50882 -172.37870   39.28118    0.03843
_Sky_3294256340    105  -27.93579 -176.10401   39.29228    0.01567
_Sky_3294264040    106  -20.46240 -180.52588   39.30546    0.03876
_Cos_41764949181089513    107  -28.41610 -182.75864   39.31207    0.01437
_Cos_41764949181076138    108  -17.17537 -188.21499   39.32827    0.04903
_Sky_3294247729    109  -28.56232 -192.26024   39.34018    0.01419
_Cos_41764811742135496    110  -20.80800 -198.81574   39.35951    0.03813
_Cos_41764811742121016    113  -29.85588 -209.60566   39.39101    0.01075
_Sky_3294260404    114  -21.07682 -211.70261   39.39717    0.03763
_Cos_40691172997336617    117  -35.78291    8.00735   38.72531   -0.01226
_Sky_3284173976    118  -41.64251    7.95126   38.72556   -0.03053
_Cos_40691172997353820    176  -45.38548    9.92502   38.71944   -0.04222
_Sky_3284165811    119  -34.09193    3.72001   38.73868   -0.00693
_Star_2500258964474880768    120  -43.65445    3.63324   38.73907   -0.03676
_Cos_40691172997355650    121  -34.86971   -4.57763   38.76461   -0.00926
_Cos_40691172997354564    122  -41.43268  -10.51657   38.78323   -0.02966
_Sky_3284161952    123  -34.42411  -12.48370   38.78931   -0.00777
_Sky_3284211359    124  -41.68824  -15.60086   38.79911   -0.03039
_Sky_3284202371    126  -41.72736  -24.23585   38.82607   -0.03039
_Cos_40691035558382480    127  -38.38979  -30.65958   38.84608   -0.01989
_Cos_40691035558398329    128  -42.31049  -34.32785   38.85755   -0.03205
_Cos_40691035558399333    129  -32.68349  -35.82278   38.86214   -0.00201
_Cos_40691035558382022    130  -42.21830  -42.12318   38.88185   -0.03164
_Cos_40691035558383088    131  -32.55484  -44.95569   38.89061   -0.00147
_Cos_40691035558398923    132  -38.37077  -50.12911   38.90676   -0.01951
_Cos_40691035558382726    133  -36.44420  -53.64377   38.91768   -0.01345
_Sky_3284187167    134  -41.50046  -55.79629   38.92440   -0.02916
_Star_2500256902890702720    135  -37.81105  -61.61169   38.94246   -0.01756
_Cos_40691035558398176    136  -43.34179  -62.73707   38.94598   -0.03476
_Cos_40691035558399278    139  -34.30428  -72.38665   38.97589   -0.00644
_Cos_40691035558398955    138  -38.27749  -73.17231   38.97834   -0.01879
_Cos_40690898119444278    140  -42.78591  -81.62864   39.00453   -0.03263
_Cos_40690898119429278    141  -34.16583  -86.82555   39.02059   -0.00572
_Sky_3284189894    142  -41.90596  -88.28141   39.02510   -0.02975
_Sky_3284202998    143  -34.08643  -92.17125   39.03710   -0.00537
_Cos_40690898119444162    144  -44.42795  -93.86988   39.04234   -0.03745
_Cos_40690898119445433    145  -32.60922 -101.19839   39.06492   -0.00059
_Cos_40690898119444203    146  -44.33461 -104.44110   39.07489   -0.03690
_Cos_41759589061889514    147  -31.94386 -106.55061   39.08139    0.00160
_Cos_40690898119444087    148  -45.21833 -111.99172   39.09808   -0.03945
