# Exposure 1: duration 900s, RA: 37.1, Dec: -5.2, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Sky_2829214320      1   -7.14710    3.83896   37.08795   -5.22275
_Cos_37493913442868167      3   -5.92282   -6.51397   37.12043   -5.21881
_Sky_2829216382      4  -14.20177   -7.87015   37.12478   -5.24467
_Sky_2829180444      5   -6.62992  -11.80331   37.13704   -5.22095
_Star_2489088755265984768      6  -16.66124  -15.99809   37.15031   -5.25225
_Cos_37493913442868487      7   -4.76835  -22.90208   37.17184   -5.21500
_Cos_37493913442847969      8  -11.86692  -27.41243   37.18607   -5.23713
_Cos_37493913442868870      9   -2.45190  -30.13361   37.19449   -5.20767
_Sky_2829222751     10  -13.98608  -32.48313   37.20198   -5.24368
_Cos_37493913442867758     11   -9.18138  -34.50073   37.20825   -5.22864
_Cos_37493913442866836     12  -15.67204  -40.93260   37.22847   -5.24883
_Cos_37493913442867803     13   -9.33502  -44.49375   37.23955   -5.22899
_Cos_37493913442867017     14  -14.11937  -46.61010   37.24623   -5.24390
_Cos_37493913442849129     15   -4.61302  -51.28270   37.26074   -5.21416
_Star_2489085314996386048     16  -13.35099  -55.89615   37.27525   -5.24137
_Cos_37493913442848480     17   -8.83157  -58.25433   37.28258   -5.22723
_Cos_37493776003911149     18  -15.42434  -66.60664   37.30871   -5.24768
_Cos_37493776003912613     19   -3.36066  -67.47719   37.31130   -5.21003
_Cos_37493776003911179     20  -15.00109  -74.57631   37.33354   -5.24623
_Cos_37493776003912147     21   -7.16440  -76.35516   37.33900   -5.22177
_Cos_37493776003911107     22  -16.04762  -83.51350   37.36135   -5.24935
_Sky_2829224249     23   -6.58048  -84.12548   37.36316   -5.21984
_Sky_2829186215     24  -13.97410  -87.59014   37.37400   -5.24282
_Cos_37493776003895073     25   -6.00229  -90.45318   37.38280   -5.21795
_Cos_37493776003894122     26  -12.81419  -98.45574   37.40767   -5.23903
_Sky_2829204162     27   -7.18182  -99.89999   37.41208   -5.22148
_Cos_37493776003911121     28  -15.77002 -104.49322   37.42637   -5.24812
_Cos_37493776003895237     29   -5.11147 -107.00114   37.43401   -5.21494
_Cos_37493776003894975     31   -6.78819 -114.35717   37.45672   -5.22004
_Sky_2829201729     32  -14.30046 -120.51194   37.47573   -5.24326
_Cos_37493638564958888     92  -17.15573 -121.97918   37.48026   -5.25210
_Cos_37493638564959002     34  -16.38545 -129.96816   37.50476   -5.24955
_Cos_37493638564941540     35   -8.60950 -131.41883   37.50913   -5.22542
_Cos_37493638564959782     36   -9.82852 -135.49557   37.52161   -5.22913
_Cos_37493638564940787     38  -13.80068 -146.27688   37.55452   -5.24123
_Cos_37493638564959832     39   -9.39676 -150.53477   37.56742   -5.22753
_Star_2488903551980465664     40  -12.49745 -153.05071   37.57508   -5.23707
_Cos_37493638564959937     41   -8.69412 -156.70512   37.58612   -5.22525
_Sky_2829211214     42  -13.76033 -160.20192   37.59673   -5.24083
_Star_2488903689419421184     43   -5.35624 -160.92633   37.59885   -5.21487
_Cos_37493638564959290     44  -13.78058 -166.62317   37.61610   -5.24076
_Cos_37493638564960511     45   -4.93700 -173.70484   37.63730   -5.21337
_Cos_37493638564940424     46  -16.62638 -178.11726   37.65060   -5.24927
_Cos_37493501126006548     48  -16.23221 -184.57870   37.66988   -5.24791
_Sky_2829173913     49   -7.27236 -188.36194   37.68108   -5.22030
_Cos_37493501126007598     51   -8.66857 -197.83047   37.70913   -5.22441
_Cos_37493501126006585     52  -16.18075 -199.32585   37.71359   -5.24740
_Cos_37493501126008020     53   -6.59941 -201.77492   37.72074   -5.21799
_Cos_37493501126006927     54  -12.98608 -209.89524   37.74461   -5.23737
_Cos_37493501126006436    112  -17.19280 -206.59282   37.73496   -5.25032
_Cos_37493501125988245     55   -8.79754 -211.62707   37.74965   -5.22453
_Cos_37493501126006969     56  -12.93712 -217.74395   37.76750   -5.23704
_Cos_37493501126008182     57   -4.99407 -221.97284   37.77971   -5.21272
_Sky_2829189090     58  -20.35867   12.14122   37.06204   -5.26414
_Star_2488713302109211904     59  -26.82445    6.81215   37.07884   -5.28428
_Star_2488712614914445312     63  -25.94841   -8.32496   37.12634   -5.28137
_Sky_2829230432     65  -27.46353  -15.86526   37.15001   -5.28600
_Cos_37493913442865647     66  -23.63692  -18.86342   37.15938   -5.27401
_Cos_37493913442864645     67  -30.62732  -26.74550   37.18416   -5.29573
_Cos_37493913442866232     68  -19.64511  -27.57566   37.18666   -5.26143
_Cos_37493913442864706     69  -30.23205  -32.76387   37.20302   -5.29441
_Cos_37493913442865919     70  -21.74099  -35.29526   37.21087   -5.26786
_Cos_37493913442865470     71  -25.07522  -38.19641   37.21999   -5.27823
_Cos_37493913442866372     72  -18.81758  -42.83061   37.23444   -5.25863
_Sky_2829210967     73  -27.54891  -47.81505   37.25012   -5.28580
_Cos_37493913442866522     74  -17.70732  -52.86874   37.26583   -5.25501
_Cos_37493913442865088     75  -27.63509  -58.17075   37.28248   -5.28589
_Cos_37493776003910420     76  -21.17385  -60.35126   37.28924   -5.26571
_Cos_37493776003909993     77  -25.48666  -66.69822   37.30908   -5.27905
_Cos_37493776003910459     78  -21.38710  -69.17600   37.31677   -5.26623
_Cos_37493776003909617     79  -28.83643  -71.93013   37.32541   -5.28939
_Cos_37493776003910809     80  -18.98538  -74.46391   37.33323   -5.25865
_Cos_37493776003909746     81  -27.95832  -79.58664   37.34923   -5.28651
_Cos_37493776003910066     82  -24.92854  -83.54588   37.36152   -5.27700
_Sky_2829180488     83  -28.48880  -87.94610   37.37520   -5.28799
