# Exposure 1: duration 900s, RA: 37.1, Dec: -3.8, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_38558382432480419     87  105.75916   30.02586   37.00522   -3.47194
_Cos_38558382432460734     88  106.42176   23.51703   37.02548   -3.46978
_Cos_38558382432480954     89  109.16052   28.06592   37.01132   -3.46145
_Cos_38558382432461740    149  113.13606   31.17221   37.00165   -3.44931
_Cos_38558382432481885     90  114.94214   22.04720   37.03002   -3.44358
_Cos_38558386727440829     91  120.91147   25.72595   37.01857   -3.42536
_Cos_38558386727441627     92  126.43022   19.56002   37.03771   -3.40837
_Cos_38558386727441735     93  126.29518   28.86441   37.00882   -3.40897
_Cos_38558386727422220     94  130.48612   21.44698   37.03184   -3.39602
_Sky_2841132433     95  135.92300   27.42645   37.01328   -3.37958
_Cos_38558386727423695     96  140.05841   24.52168   37.02229   -3.36695
_Sky_2841124204     97  144.49097   27.63926   37.01263   -3.35357
_Cos_38558386727445427     98  149.70616   18.35629   37.04137   -3.33758
_Cos_38558386727425777     99  154.21108   27.88518   37.01189   -3.32417
_Cos_38558386727446957    100  158.96666   19.85314   37.03672   -3.30966
_Sky_2841070306    101  159.72782   27.77063   37.01225   -3.30755
_Star_2490197578382606080    103  169.92482   28.47334   37.01012   -3.27696
_Star_2490196955612044928    104  171.32125   20.36810   37.03513   -3.27259
_Cos_38558391022406992    105  178.76327   26.67173   37.01571   -3.25053
_Cos_38558391022407418    106  182.06743   20.56357   37.03453   -3.24056
_Sky_2841101382    107  184.23773   27.86116   37.01208   -3.23430
_Cos_38558391022408261    108  187.36308   17.70503   37.04333   -3.22479
_Sky_2841086078    109  192.50405   27.77383   37.01240   -3.20984
_Sky_2841102916    110  196.07407   20.44986   37.03491   -3.19913
_Sky_2841105392    111  200.07735   27.99840   37.01176   -3.18756
_Star_2490199704390902784    112  201.15505   20.93027   37.03345   -3.18421
_Cos_38558391022411385    113  209.70240   26.37524   37.01681   -3.15936
_Cos_38558373842523465    115  -22.69189   33.04431   36.99672   -3.87163
_Cos_38558373842541326    116  -14.21660   44.01219   36.96232   -3.84526
_Sky_2841085323    117  -11.75887   34.52944   36.99193   -3.83750
_Star_2490139437409895680    118   -5.63300   38.94673   36.97805   -3.81840
_Sky_2841077569    119   -4.18924   34.87685   36.99076   -3.81385
_Cos_38558378137505416    120   -3.32808   42.76518   36.96609   -3.81124
_Cos_38558378137507344    121    6.01853   34.07424   36.99316   -3.78195
_Cos_38558378137507275    122    5.66293   40.78982   36.97216   -3.78314
_Cos_38558378137509761    124   19.30366   42.74128   36.96594   -3.74056
_Star_2490142048750029312    182   13.22013   44.98553   36.95898   -3.75958
_Cos_38558378137510014    126   20.82540   41.03208   36.97126   -3.73579
_Cos_38558378137509943    184   20.51532   44.57641   36.96020   -3.73680
_Cos_38558378137510759    127   25.36286   32.73638   36.99716   -3.72151
_Sky_2841131648    128   31.91583   41.02118   36.97121   -3.70117
_Cos_38558378137512194    129   33.48541   34.57452   36.99135   -3.69618
_Cos_38558378137492942    130   42.28971   42.01580   36.96804   -3.66885
_Cos_38558378137514543    131   46.22079   37.27521   36.98282   -3.65652
_Cos_38558378137515462    132   51.03919   42.77190   36.96564   -3.64161
_Star_2490152013074191872    133   52.31281   33.26106   36.99533   -3.63749
_Cos_38558378137515978    134   54.65421   38.58462   36.97869   -3.63029
_Sky_2841110093    135   60.02676   34.18122   36.99241   -3.61351
_Cos_38558382432474265    136   66.35555   41.90110   36.96830   -3.59399
_Cos_38558382432454382    137   65.90962   34.19877   36.99233   -3.59523
_Cos_38558382432455459    138   72.94841   38.97365   36.97741   -3.57348
_Cos_38558382432475898    139   77.26329   35.59639   36.98793   -3.56004
_Cos_38558382432475866    140   76.90720   42.39404   36.96675   -3.56128
_Star_2490153902859825920    141   81.27333   35.85675   36.98711   -3.54762
_Cos_38558382432477874    142   89.75979   44.40937   36.96047   -3.52157
_Cos_38558382432458919    143   95.18135   34.36675   36.99173   -3.50462
_Sky_2841110851    144   96.49325   41.57434   36.96930   -3.50073
_Cos_38558382432459239    145   97.24917   34.64320   36.99086   -3.49824
_Star_2490166134926696448    146  101.53833   42.19010   36.96739   -3.48520
_Cos_38558382432481353    147  111.45749   32.74530   36.99676   -3.45449
_Cos_38558386727420823    150  121.44225   43.93369   36.96205   -3.42417
_Cos_38558386727441424    152  124.31745   40.87980   36.97153   -3.41530
_Cos_38558386727441048    151  122.27799   35.51207   36.98818   -3.42140
_Cos_38558386727442239    153  130.63735   33.76444   36.99362   -3.39583
_Star_2490172427054318080    154  137.24387   38.42320   36.97921   -3.37584
_Cos_38558386727444237    155  142.43303   32.61373   36.99722   -3.35993
_Cos_38558386727444350    156  142.96208   40.20645   36.97372   -3.35852
_Star_2490172731996487296    158  148.15965   40.93568   36.97150   -3.34280
_Cos_38558386727444830    157  146.17148   36.59556   36.98491   -3.34870
_Cos_38558386727446592    159  156.98818   35.68939   36.98778   -3.31600
_Cos_38558386727448201    161  166.73346   33.11952   36.99577   -3.28665
_Cos_38558386727448513    162  169.99882   42.82809   36.96588   -3.27717
_Cos_38558386727449112    163  173.06736   32.39071   36.99806   -3.26767
_Cos_38558386727428623    164  173.35479   42.46610   36.96704   -3.26713
_Cos_38558391022407164    165  180.14785   31.69100   37.00027   -3.24655
_Star_2490385590575510400    166  185.43529   44.36961   36.96136   -3.23127
_Cos_38558391022388983    167  189.99575   33.72127   36.99411   -3.21742
_Cos_38558391022408861    168  193.40123   43.27449   36.96485   -3.20770
_Cos_38558391022409046    169  194.00630   35.63031   36.98830   -3.20565
_Cos_38558391022390090    170  198.16127   41.95158   36.96898   -3.19365
_Cos_38558391022410414    171  203.27241   32.03022   36.99944   -3.17832
_Cos_38558373842539319    172  -30.30657   48.35308   36.94899   -3.89551
_Star_2490091814812499072    173  -26.01279   57.37568   36.92078   -3.88218
_Cos_38558373842540700    174  -18.91285   47.67361   36.95095   -3.85996
_Cos_38558373842524339    175  -15.44385   56.48749   36.92340   -3.84920
_Cos_38558373842541598    176  -12.33921   46.66578   36.95401   -3.83943
_Cos_38558373842541839    177  -10.42600   56.10914   36.92451   -3.83354
_Cos_38558378137505894    178   -1.22472   48.75550   36.94735   -3.80474
_Star_2490139643568328832    179   -1.99654   56.83939   36.92213   -3.80723
_Cos_38558378137486327    180    1.07579   46.34622   36.95485   -3.79753
_Star_2490140605641015424    181   10.81019   54.27038   36.93002   -3.76723
_Cos_38558378137508802    183   13.81135   56.37704   36.92342   -3.75789
_Cos_38558378137489972    185   23.65186   50.91838   36.94037   -3.72710
_Sky_2841113793    186   28.43895   48.16853   36.94892   -3.71213
_Star_2490145484723882368    187   31.85922   52.30669   36.93599   -3.70152
_Sky_2841119490    188   35.74052   48.59838   36.94753   -3.68936
_Sky_2841124159    189   39.60832   55.23140   36.92683   -3.67742
_Cos_38558378137493289    190   44.55806   44.96140   36.95884   -3.66183
_Cos_38558378137515257    191   50.30041   53.93951   36.93082   -3.64411
_Sky_2841104028    192   51.73679   48.83812   36.94672   -3.63955
_Cos_38558378137516081    193   55.32361   52.33376   36.93581   -3.62846
_Cos_38558382432472887    194   58.11309   48.16501   36.94880   -3.61971
_Star_2490153318744261760    195   65.64665   52.80897   36.93432   -3.59641
_Cos_38558382432474651    196   69.36051   48.83936   36.94668   -3.58480
_Cos_38558382432474906    197   70.35187   57.84835   36.91864   -3.58192
_Sky_2841128668    198   76.27979   48.28576   36.94840   -3.56334
_Cos_38558382432456613    199   80.39238   53.52830   36.93209   -3.55073
_Cos_38558382432477103    200   84.39627   45.60927   36.95673   -3.53817
_Star_2490165585170876160    201   89.45954   56.65612   36.92240   -3.52279
_Cos_38558382432478363    202   92.84608   49.75741   36.94385   -3.51217
_Cos_38558382432479422    203   99.73029   54.22140   36.93001   -3.49107
_Star_2490166925200679680    204  102.90926   50.24592   36.94237   -3.48118
_Star_2490166993920157952    205  105.40348   56.49553   36.92299   -3.47368
_Cos_38558382432461368    207  110.80761   52.93862   36.93406   -3.45699
_Cos_38558382432481795    208  114.47857   51.04149   36.93996   -3.44568
_Cos_38558386727440418    209  118.29897   53.64919   36.93191   -3.43406
_Sky_2841108082    210  124.38950   48.33751   36.94841   -3.41528
_Cos_38558386727442253    211  130.43316   53.58461   36.93222   -3.39701
_Cos_38558386727443046    212  135.30764   49.44329   36.94508   -3.38204
_Cos_38558386727443345    213  137.39617   59.13923   36.91514   -3.37601
_Cos_38558386727443479    214  138.50589   47.23812   36.95193   -3.37225
_Cos_38558386727444728    215  145.85511   53.64604   36.93222   -3.35018
_Cos_38558386727444795    275  145.95510   59.74214   36.91341   -3.35010
_Star_2490172766356014720    216  147.09020   48.61113   36.94778   -3.34628
_Cos_38558386727445487    217  150.80870   56.76221   36.92268   -3.33532
_Cos_38558386727425619    218  153.25145   49.45964   36.94523   -3.32769
_Cos_38558386727447022    219  159.27276   52.69195   36.93535   -3.30968
_Cos_38558386727427175    279  163.60291   58.48548   36.91760   -3.29690
_Cos_38558386727447944    220  165.45909   50.71723   36.94153   -3.29103
_Cos_38558386727448460    221  169.48296   57.36858   36.92115   -3.27925
_Cos_38558386727428250    222  170.72576   46.70633   36.95395   -3.27513
_Cos_38558391022387567    223  179.50259   54.62166   36.92979   -3.24928
_Star_2490385212618381440    224  179.47194   49.34710   36.94598   -3.24916
_Cos_38558391022387811    225  181.39471   52.53866   36.93622   -3.24357
_Cos_38558391022407800    226  185.13333   46.47367   36.95490   -3.23225
_Cos_38558391022408937    227  193.67319   52.11697   36.93777   -3.20726
_Cos_38558391022408963    228  193.40871   48.52663   36.94876   -3.20788
_Cos_38558511281476535    229  -33.95709   62.83892   36.90388   -3.90697
_Star_2490044741971293184    230  -35.02778   71.42410   36.87719   -3.91034
_Sky_2841094732    231  -27.70228   61.87766   36.90677   -3.88747
_Cos_38558511281498587    232  -21.64246   68.94034   36.88469   -3.86862
_Cos_38558373842540575    233  -20.23701   60.43361   36.91116   -3.86419
_Cos_38558511281499807    234  -15.00557   67.73682   36.88834   -3.84792
_Cos_38558373842541549    235  -10.94676   59.49304   36.91397   -3.83519
_Cos_38558511281501545    236   -6.50077   68.51133   36.88582   -3.82140
_Sky_2841134229    237   -3.72653   62.09196   36.90578   -3.81269
_Cos_38558515576458640    238    1.80599   71.26058   36.87718   -3.79552
_Cos_38558515576458649    239    1.78088   63.20875   36.90224   -3.79551
_Cos_38558515576459304    240    5.59928   70.84241   36.87844   -3.78369
_Cos_38558515576441168    241   10.51246   61.42898   36.90770   -3.76825
_Cos_38558515576460425    242   13.28596   69.58444   36.88229   -3.75970
_Cos_38558515576460950    243   16.76435   62.10415   36.90555   -3.74875
_Cos_38558515576462182    244   26.19157   67.24552   36.88948   -3.71943
_Cos_38558515576461563    302   21.64517   73.16760   36.87109   -3.73369
_Star_2490145656522572672    245   31.27146   62.97189   36.90276   -3.70353
_Cos_38558515576444670    246   34.49279   69.96491   36.88099   -3.69361
_Cos_38558515576444776    247   35.19672   63.44435   36.90127   -3.69131
_Star_2490146481156302848    248   40.48380   68.78682   36.88463   -3.67494
_Cos_38558515576446319    249   46.05903   62.32165   36.90473   -3.65747
_Cos_38558515576465778    250   50.70504   71.05111   36.87758   -3.64320
_Cos_38558515576466646    251   55.34471   62.41175   36.90444   -3.62860
_Cos_38558515576466297    252   53.36074   71.19345   36.87714   -3.63495
_Sky_2841108428    253   60.18209   62.59861   36.90386   -3.61358
_Cos_38558519871407309    254   63.55553   67.12230   36.88980   -3.60321
_Cos_38558382432454442    255   66.48964   59.83319   36.91246   -3.59394
_Cos_38558519871408166    256   70.10151   68.80614   36.88459   -3.58296
_Cos_38558519871428563    257   77.86918   62.81802   36.90321   -3.55876
_Cos_38558519871428909    258   79.78968   67.24455   36.88948   -3.55294
_Cos_38558519871429074    259   81.42221   63.75105   36.90033   -3.54780
_Cos_38558519871429976    260   86.74087   68.94546   36.88425   -3.53151
_Cos_38558519871430342    261   89.18128   61.42290   36.90760   -3.52377
_Sky_2841080724    262   95.85211   68.77421   36.88485   -3.50342
_Sky_2841102000    263   99.61343   62.46724   36.90443   -3.49166
_Cos_38558519871413104    264  106.78128   71.05894   36.87790   -3.46990
_Cos_38558519871413093    265  106.63394   61.10531   36.90871   -3.47004
_Cos_38558519871434355    266  115.20364   69.45079   36.88298   -3.44404
_Star_2490167303157810176    267  115.39208   58.99043   36.91534   -3.44312
_Cos_38558524166394040    268  121.57461   72.11574   36.87484   -3.42466
_Cos_38558524166394616    269  125.58730   63.31774   36.90207   -3.41210
_Cos_38558524166375472    270  131.04846   68.80452   36.88521   -3.39566
_Cos_38558524166375376    271  130.32398   63.40531   36.90187   -3.39767
_Star_2490172079161243648    272  133.00622   69.65964   36.88261   -3.38974
_Cos_38558386727443593    273  139.38605   60.10257   36.91220   -3.37001
_Cos_38558524166397338    274  145.06524   69.42674   36.88356   -3.35317
_Cos_38558524166378197    276  150.78127   72.68795   36.87365   -3.33605
_Sky_2841100614    277  155.56234   62.01385   36.90658   -3.32120
_Cos_38558524166399553    278  159.20281   66.99746   36.89134   -3.31046
_Cos_38558524166401716    280  171.45668   68.47866   36.88710   -3.27385
_Cos_38558386727449094    281  173.28525   60.22004   36.91247   -3.26802
_Cos_38558528461359987    282  179.19242   70.64563   36.88068   -3.25094
_Cos_38558528461360641    283  183.40287   63.06888   36.90399   -3.23808
_Cos_38558528461360537    284  182.48445   67.58136   36.89016   -3.24103
_Cos_38558528461360913    285  185.70068   64.04002   36.90108   -3.23133
_Cos_38558511281494573    286  -46.66468   75.70997   36.86410   -3.94654
_Star_2490044329657427328    287  -42.44291   80.84770   36.84807   -3.93342
_Star_2490044741971293312    288  -34.91228   73.84366   36.86967   -3.90998
_Star_2490045021144375296    289  -30.49734   82.42537   36.84294   -3.89627
_Cos_38558511281477601    290  -26.92511   76.99110   36.85975   -3.88513
_Cos_38558511281498903    291  -21.61364   83.61163   36.83912   -3.86862
_Cos_38558511281498804    292  -21.91921   76.14992   36.86228   -3.86953
_Sky_2841129323    293  -15.53061   83.03069   36.84083   -3.84967
_Star_2490046013281625600    294  -15.18610   75.62211   36.86382   -3.84854
_Cos_38558511281500892    295  -10.89627   81.46231   36.84563   -3.83522
_Cos_38558511281501963    296   -4.74056   74.14513   36.86828   -3.81597
_Cos_38558515576439845    297    1.99190   81.30244   36.84598   -3.79505
_Cos_38558515576459244    298    5.79861   75.48661   36.86400   -3.78312
_Cos_38558515576459364    299    6.53748   85.65357   36.83244   -3.78094
_Cos_38558515576441446    301   12.37974   83.34038   36.83956   -3.76271
