# Exposure 1: duration 900s, RA: 37.45, Dec: -0.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40691851602188276     89  -27.88906 -112.87443   37.80081   -0.38569
_Cos_40691851602189578     90  -19.46255 -115.85066   37.80991   -0.35947
_Cos_40691851602188819     91  -24.46467 -118.80092   37.81896   -0.37494
_Sky_2865077481     92  -21.11450 -123.86476   37.83445   -0.36445
_Cos_40691851602188398     93  -27.31710 -128.81747   37.84958   -0.38357
_Cos_40691714163234748     94  -21.60159 -134.74558   37.86764   -0.36574
_Cos_40691714163233632     95  -28.50106 -134.38929   37.86656   -0.38712
_Cos_40691714163234600     96  -22.36423 -139.06580   37.88078   -0.36802
_Cos_40691714163233308     97  -30.32181 -143.76950   37.89505   -0.39253
_Cos_40691714163234370     98  -24.22767 -148.04098   37.90800   -0.37359
_Cos_40691714163216044     99  -27.42323 -152.60069   37.92177   -0.38335
_Cos_40691714163235255    100  -18.44794 -154.43442   37.92730   -0.35559
_Cos_40691714163233514    101  -29.74783 -158.68517   37.94011   -0.39038
_Cos_40691714163234945    102  -20.49584 -163.75495   37.95536   -0.36172
_Cos_40691714163234028    103  -25.87528 -168.04158   37.96821   -0.37820
_Cos_40691714163233857    105  -27.90864 -176.26399   37.99277   -0.38425
_Cos_40691714163216965    106  -20.42967 -181.04186   38.00700   -0.36113
_Sky_2865050949    107  -27.96569 -184.46692   38.01715   -0.38420
_Sky_2865047589    108  -21.15058 -188.17904   38.02817   -0.36318
_Cos_40691714163233771    109  -28.38849 -192.46018   38.04078   -0.38527
_Star_2500170629882968704    169  -32.59240 -193.72762   38.04449   -0.39812
_Cos_40691714163234582    110  -23.20552 -194.74054   38.04753   -0.36932
_Cos_40691576724282273    111  -29.68576 -200.42364   38.06419   -0.38901
_Cos_40691576724262933    113  -25.88646 -208.67152   38.08834   -0.37715
_Cos_40691576724263016    114  -25.38903 -212.62611   38.09985   -0.37551
_Cos_40686628921936546    115  -33.89810   18.41540   37.39277   -0.40648
_Sky_2865011202    116  -41.76669   15.59479   37.40168   -0.43100
_Cos_40686628921956569    117  -33.83131   11.57067   37.41415   -0.40620
_Sky_2865033045    118  -41.28412    7.71677   37.42628   -0.42941
_Sky_2865026123    119  -34.63204    4.33729   37.43675   -0.40862
_Star_2500351117293015424    120  -40.59350    2.52629   37.44248   -0.42720
_Cos_40686628921956739    121  -33.10196   -3.18924   37.46025   -0.40376
_Sky_2865026506    122  -41.68764   -8.05154   37.47553   -0.43049
_Cos_40686628921956640    123  -33.36488  -13.23521   37.49164   -0.40446
_Cos_40686628921955135    124  -42.30287  -16.84851   37.50301   -0.43229
_Cos_40686491482999557    126  -40.10285  -21.78467   37.51840   -0.42536
_Cos_40686491483000866    127  -33.95885  -29.04639   37.54101   -0.40609
_Sky_2865022053    128  -41.29203  -32.33454   37.55133   -0.42891
_Cos_40686491482982997    129  -34.90685  -35.10175   37.55991   -0.40896
_Sky_2864985954    130  -41.83400  -40.03799   37.57535   -0.43048
_Cos_40686491483000728    131  -34.82906  -40.83543   37.57779   -0.40863
_Cos_40686491482999384    132  -41.95837  -48.67422   37.60224   -0.43072
_Sky_2865030672    133  -34.58440  -52.02924   37.61265   -0.40768
_Cos_40686491482999490    134  -41.30513  -55.06459   37.62212   -0.42857
_Sky_2865037906    135  -34.78650  -59.63729   37.63631   -0.40818
_Cos_40686491482999629    136  -40.36291  -65.54405   37.65468   -0.42543
_Cos_40686491482999726    138  -40.42590  -71.06299   37.67181   -0.42552
_Cos_40686491483000486    139  -35.47563  -74.59029   37.68273   -0.41005
_Cos_40686354044046944    140  -41.16811  -81.44379   37.70396   -0.42761
_Sky_2865002987    141  -35.06721  -84.17845   37.71241   -0.40859
_Cos_40686354044046694    142  -42.05884  -87.71349   37.72335   -0.43024
_Cos_40686354044046367    144  -44.20373  -97.58024   37.75378   -0.43667
_Cos_40686354044047591    145  -37.10062 -103.41218   37.77174   -0.41449
_Cos_40686354044046575    146  -42.86666 -101.11923   37.76468   -0.43244
_Cos_40691851602186642    147  -38.46585 -105.54142   37.77829   -0.41868
_Cos_40691851602186213    148  -41.42234 -112.71540   37.80031   -0.42767
