# Exposure 1: duration 900s, RA: 37.45, Dec: -0.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40691714163217827     36  -12.74787 -134.63871   37.86728   -0.33832
_Cos_40691714163237224     37   -4.62122 -137.96756   37.87734   -0.31309
_Sky_3284178527     38  -14.56265 -143.91901   37.89548   -0.34378
_Cos_40691714163237510     39   -2.98629 -148.02119   37.90783   -0.30790
_Cos_40691714163236149     40  -12.42195 -155.13692   37.92940   -0.33696
_Star_2500186740305308544     41   -5.35024 -153.45189   37.92427   -0.31514
_Sky_3284204933     42  -14.08395 -159.79677   37.94345   -0.34201
_Cos_40691714163234972    100  -17.51441 -157.25079   37.93579   -0.35265
_Cos_40691714163236534     43   -9.79360 -161.73521   37.94925   -0.32874
_Cos_40691714163217463     44  -16.08975 -170.73864   37.97628   -0.34799
_Cos_40691714163237058     45   -6.48178 -174.92296   37.98873   -0.31832
_Cos_40691714163217628     46  -14.83348 -178.37252   37.99906   -0.34397
_Cos_40691714163236341     48  -11.32896 -184.26442   38.01656   -0.33308
_Star_2500179902716828032     51   -9.56055 -198.12437   38.05748   -0.32741
_Sky_3284213233     56  -13.88513 -215.68018   38.10875   -0.34031
_Sky_3284169462     57   -6.54014 -220.10490   38.12152   -0.31781
_Cos_40686628921958869     58  -20.17889   15.74409   37.40094   -0.36362
_Cos_40686628921956991     59  -31.80204    7.87388   37.42567   -0.39983
_Cos_40686628921958637     60  -21.20898    0.81666   37.44760   -0.36667
_Cos_40686628921957817     61  -27.13780   -3.74241   37.46192   -0.38513
_Cos_40686628921958520     62  -22.46153   -2.09685   37.45672   -0.37055
_Sky_3284151695     63  -27.35344   -7.62834   37.47406   -0.38576
_Cos_40686628921957461     65  -28.09048  -12.29715   37.48866   -0.38800
_Cos_40686628921958467     64  -22.47958  -10.61366   37.48334   -0.37050
_Cos_40686491483001506     67  -30.43830  -20.35924   37.51386   -0.39523
_Cos_40686491483004087     68  -17.41941  -28.41532   37.53889   -0.35447
_Cos_40686491483001817     69  -28.84071  -31.38686   37.54827   -0.39009
_Cos_40686491482985181     70  -18.96993  -35.24136   37.56021   -0.35922
_Cos_40686491483001878     71  -28.63978  -37.38272   37.56697   -0.38937
_Cos_40686491483003552     72  -20.74936  -44.70474   37.58974   -0.36464
_Star_2500165746504833664     74  -21.88341  -55.04970   37.62196   -0.36803
_Cos_40686491483001657     75  -30.18738  -55.56505   37.62362   -0.39392
_Cos_40686491483003340     76  -21.83559  -63.25679   37.64748   -0.36775
_Cos_40686491483001413     77  -30.65678  -64.73877   37.65214   -0.39522
_Cos_40686491483003505     78  -20.42095  -64.91279   37.65262   -0.36331
_Cos_40686491483002344     79  -26.21438  -70.70783   37.67064   -0.38128
_Cos_40686491483003991     80  -18.22293  -75.04680   37.68405   -0.35630
_Cos_40686354044048696     81  -30.10538  -80.59680   37.70131   -0.39322
_Sky_3284149141     82  -20.71101  -84.09755   37.71210   -0.36391
_Cos_40686354044030062     83  -31.16463  -84.78795   37.71428   -0.39643
_Cos_40686354044049981     86  -22.49478 -102.54105   37.76903   -0.36914
_Cos_40686354044049089     87  -27.65796 -102.69343   37.76952   -0.38518
_Cos_40691851602189262     88  -21.17164 -109.16346   37.78939   -0.36490
_Cos_40691851602187962     89  -30.10748 -108.48402   37.78733   -0.39267
_Sky_3284187958     90  -20.41658 -116.52356   37.81197   -0.36242
_Cos_40691851602169458     91  -26.71025 -123.12597   37.83220   -0.38182
_Sky_3284196969     93  -28.73659 -128.31812   37.84806   -0.38798
_Sky_3284208754     94  -20.93655 -132.36939   37.86040   -0.36373
_Cos_40691714163233617     95  -29.35704 -138.14443   37.87798   -0.38968
_Cos_40691714163234549     96  -22.80545 -143.54983   37.89439   -0.36929
_Cos_40691714163234136     97  -24.68557 -142.11501   37.89004   -0.37513
_Cos_40691714163235038     98  -19.90898 -149.17466   37.91142   -0.36021
_Cos_40691714163233433     99  -30.45692 -152.01513   37.92000   -0.39274
_Sky_3284204945    101  -27.72852 -159.74671   37.94331   -0.38412
_Star_2500173275582825088    161  -32.30357 -161.29073   37.94793   -0.39819
_Cos_40691714163234389    102  -24.39672 -162.88260   37.95274   -0.37377
_Sky_3284168432    103  -28.43786 -167.88370   37.96773   -0.38610
_Sky_3284164021    104  -21.37474 -172.35591   37.98112   -0.36424
_Cos_40691714163234024    105  -26.89965 -178.92938   38.00071   -0.38108
_Cos_40691714163235252    106  -18.98992 -179.11685   38.00128   -0.35675
_Sky_3284174933    107  -27.77359 -183.95505   38.01563   -0.38363
_Sky_3284178195    108  -20.69175 -188.55944   38.02929   -0.36176
_Sky_3284178860    109  -28.25785 -192.61219   38.04123   -0.38487
_Sky_3284187708    110  -20.44404 -196.54694   38.05285   -0.36081
_Sky_3284167825    111  -28.35221 -200.33903   38.06396   -0.38493
_Sky_3284168839    113  -27.43126 -208.51022   38.08786   -0.38187
_Sky_3284102673    116  -41.92177   16.19666   37.39980   -0.43149
_Cos_40686628921956394    117  -35.61117   14.26757   37.40575   -0.41179
_Cos_40686628921954801    118  -44.41609   11.20368   37.41543   -0.43921
_Star_2500351117293017472    119  -35.93947    2.38059   37.44288   -0.41268
_Star_2500351117293015424    120  -40.59350    2.52629   37.44248   -0.42720
_Cos_40686628921956526    121  -34.64993   -2.66555   37.45863   -0.40860
_Sky_3284122339    122  -41.80002   -8.01397   37.47542   -0.43084
_Cos_40686628921956260    123  -35.77054  -12.04998   37.48796   -0.41198
_Cos_40686628921955544    124  -40.86192  -13.80022   37.49348   -0.42784
_Cos_40686491483000436    125  -36.29676  -18.34383   37.50762   -0.41354
_Cos_40686491482998638    126  -45.21798  -24.52789   37.52700   -0.44127
_Cos_40686491483001107    127  -32.07707  -28.32918   37.53876   -0.40023
_Cos_40686491482982476    128  -38.45338  -34.50676   37.55808   -0.42003
_Cos_40686491483001078    129  -32.48417  -36.89359   37.56548   -0.40138
_Cos_40686491482981707    130  -44.02892  -40.53156   37.57690   -0.43731
_Cos_40686491483000728    131  -34.82906  -40.83543   37.57779   -0.40863
_Cos_40686491482999680    132  -40.31304  -47.91507   37.59987   -0.42560
_Cos_40686491483000404    133  -36.41415  -49.44015   37.60460   -0.41343
_Cos_40686491482999970    136  -38.91854  -62.14426   37.64412   -0.42100
_Cos_40686491482999225    138  -43.42223  -73.45973   37.67924   -0.43479
_Cos_40686354044047522    139  -37.68964  -77.13216   37.69061   -0.41689
_Sky_3284151050    140  -42.22654  -80.23306   37.70022   -0.43093
_Cos_40686354044046126    200  -45.28143  -81.46716   37.70404   -0.44040
_Cos_40686354044046804    142  -41.79174  -84.26500   37.71269   -0.42949
_Sky_3284128710    141  -34.79277  -84.19163   37.71245   -0.40773
_Cos_40686354044046575    146  -42.86666 -101.11923   37.76468   -0.43244
_Cos_40691851602167956    147  -38.06803 -109.51265   37.79049   -0.41735
_Cos_40691851602186542    148  -39.39902 -114.13935   37.80468   -0.42136
_Cos_40691851602186916    149  -36.18791 -120.07148   37.82286   -0.41126
_Sky_3284197242    150  -42.03317 -120.04201   37.82275   -0.42937
_Star_2500172309215176320    151  -38.34684 -122.29485   37.82965   -0.41790
_Sky_3284189466    152  -41.36405 -128.33876   37.84810   -0.42708
_Sky_3284171095    153  -34.31158 -132.00554   37.85930   -0.40516
_Sky_3284173703    154  -42.26056 -136.18746   37.87199   -0.42963
_Cos_40691714163232401    157  -35.33582 -148.57479   37.90958   -0.40789
_Star_2500172515373609088    159  -35.94145 -152.24034   37.92066   -0.40966
_Cos_40691714163214020    160  -42.07422 -163.31268   37.95393   -0.42822
_Cos_40691714163231422    162  -42.33868 -169.40620   37.97218   -0.42883
_Sky_3284180565    163  -34.48832 -171.61004   37.97884   -0.40462
_Cos_40691714163231560    164  -41.62239 -174.55984   37.98758   -0.42646
_Cos_40691714163232737    165  -34.74558 -178.64253   37.99981   -0.40520
_Cos_40691714163231012    166  -44.60444 -182.21570   38.01031   -0.43534
_Cos_40691714163232375    167  -36.47742 -189.45462   38.03184   -0.41017
_Cos_40691714163231196    168  -44.45222 -191.18191   38.03683   -0.43453
_Sky_3284205523    169  -34.98350 -196.20191   38.05175   -0.40536
_Cos_40691576724280681    170  -39.42311 -200.59571   38.06459   -0.41879
_Cos_40691576724281709    171  -32.74947 -205.19963   38.07814   -0.39823
_Cos_40686628921954722    172  -45.22571   27.91470   37.36328   -0.44189
_Cos_40686628921953820    174  -50.55081   20.76400   37.38567   -0.45842
_Cos_40686624626992789    175  -58.36009   16.68939   37.39849   -0.48269
_Cos_40686628921954131    176  -48.86953    9.75337   37.42001   -0.45308
_Star_2500157328368923776    177  -54.48935    8.49484   37.42401   -0.47057
_Sky_3284157364    178  -48.54836    3.44819   37.43969   -0.45201
_Cos_40686624626993112    179  -56.30391    1.06599   37.44722   -0.47613
_Cos_40686628921953784    180  -50.87512   -0.75304   37.45284   -0.45921
_Sky_3284114964    181  -55.85174   -7.96918   37.47542   -0.47462
_Cos_40686624626992501    239  -58.73108   -5.28474   37.46707   -0.48361
_Cos_40686628921953614    182  -51.95520  -10.91281   37.48457   -0.46245
_Cos_40686487188039269    183  -53.93323  -17.09485   37.50388   -0.46852
_Cos_40686491482997992    184  -49.62952  -21.75025   37.51837   -0.45505
_Sky_3284158421    185  -55.67778  -23.90226   37.52513   -0.47385
_Cos_40686491482998481    186  -47.26017  -24.82218   37.52794   -0.44763
_Cos_40686487188021206    187  -54.22233  -32.28940   37.55127   -0.46918
_Sky_3284135738    188  -48.76522  -36.28185   37.56368   -0.45213
_Sky_3284120479    189  -55.93109  -39.67492   37.57429   -0.47437
_Cos_40686487188020711    191  -57.87156  -50.48919   37.60795   -0.48019
_Sky_3284128273    192  -48.67749  -52.40280   37.61388   -0.45157
_Cos_40686491482998115    194  -50.15852  -56.67085   37.62715   -0.45609
_Cos_40686487188039376    195  -53.45977  -65.62997   37.65498   -0.46616
_Cos_40686491482998718    196  -46.39702  -66.92348   37.65898   -0.44418
_Star_2500160081443260800    197  -55.35247  -73.71518   37.68004   -0.47186
_Cos_40686491482998583    198  -46.73916  -74.86205   37.68359   -0.44507
_Cos_40686349749085027    199  -54.33141  -79.29792   37.69732   -0.46855
_Cos_40686349749084798    201  -55.03850  -90.93917   37.73328   -0.47045
_Cos_40686354044045129    202  -51.27868  -91.46193   37.73491   -0.45878
_Cos_40686349749084760    203  -55.68270  -96.94726   37.75180   -0.47229
_Cos_40686354044045284    204  -50.70569 -103.48867   37.77195   -0.45669
_Cos_40691847307223043    205  -54.07092 -105.42900   37.77789   -0.46706
_Cos_40691851602184859    206  -49.30011 -111.45397   37.79641   -0.45211
_Cos_40691847307223020    207  -55.22656 -113.82646   37.80365   -0.47039
_Cos_40691851602166542    208  -48.51718 -114.39435   37.80543   -0.44961
_Cos_40691847307222374    209  -58.58469 -119.86664   37.82210   -0.48058
_Cos_40691851602184907    210  -49.24573 -126.87362   37.84358   -0.45150
_Cos_40691714163230343    212  -48.76889 -134.12190   37.86566   -0.44980
_Star_2500170934825631232    215  -56.40898 -146.21457   37.90225   -0.47296
_Sky_3284165850    216  -47.95540 -148.46400   37.90915   -0.44683
_Sky_3284167550    217  -55.68186 -152.41511   37.92098   -0.47049
_Sky_3284177961    218  -48.86251 -156.40200   37.93309   -0.44935
_Cos_40691714163230522    222  -46.52781 -169.97585   37.97383   -0.44169
_Cos_40691714163230856    224  -46.46182 -177.69529   37.99685   -0.44120
_Cos_40691714163229785    225  -53.10417 -186.33013   38.02234   -0.46121
_Cos_40691714163230893    226  -46.63478 -189.89891   38.03301   -0.44126
_Cos_40691709868273923    227  -57.25570 -192.67238   38.04096   -0.47362
_Cos_40691576724278711    228  -51.46029 -198.70717   38.05883   -0.45564
_Star_2500344692021934848    229  -61.31431   39.98854   37.32592   -0.49202
_Sky_3284148963    230  -69.21198   32.25388   37.35015   -0.51651
_Cos_40686624626992629    231  -59.14416   25.63095   37.37061   -0.48520
_Cos_40686624626971823    232  -71.69293   26.09059   37.36939   -0.52418
_Cos_40686624626990715    234  -69.95483   20.56508   37.38658   -0.51875
_Cos_40686624626991648    233  -65.20028   19.13844   37.39095   -0.50397
_Cos_40686624626991600    235  -65.46050   13.07017   37.40988   -0.50473
_Cos_40686624626990100    236  -73.18622    8.50006   37.42423   -0.52867
_Cos_40686624626972105    238  -69.80584    3.06718   37.44113   -0.51812
_Sky_3284138505    240  -68.86170   -8.10873   37.47598   -0.51506
_Sky_3284140204    241  -61.80444  -11.85130   37.48759   -0.49308
_Sky_3284103246    243  -62.38125  -20.22831   37.51372   -0.49475
_Cos_40686487188019441    244  -65.81848  -24.89278   37.52829   -0.50536
_Cos_40686487188037834    245  -63.62382  -26.90085   37.53453   -0.49851
_Cos_40686487188018713    246  -70.67175  -33.13994   37.55400   -0.52028
_Sky_3284154614    247  -61.68891  -35.78581   37.56221   -0.49234
_Cos_40686487188036844    248  -67.70279  -42.63818   37.58356   -0.51088
_Cos_40686487188037466    249  -64.74587  -42.71647   37.58379   -0.50170
_Sky_3284149932    250  -69.21040  -48.51066   37.60182   -0.51544
_Sky_3284158248    251  -62.60007  -51.80624   37.61206   -0.49485
_Cos_40686487188038152    253  -60.77059  -55.42308   37.62329   -0.48910
_Star_2500159149435360768    252  -68.51040  -54.17465   37.61942   -0.51314
_Sky_3284148493    254  -69.77588  -64.05296   37.65007   -0.51683
_Cos_40686487188037728    255  -63.67896  -68.00896   37.66235   -0.49783
_Star_2500158260377130112    256  -72.99687  -72.21897   37.67536   -0.52659
_Cos_40686487188038226    257  -60.00867  -75.79444   37.68647   -0.48626
_Cos_40686349749082537    258  -67.90123  -77.91032   37.69299   -0.51066
_Cos_40686349749083655    259  -61.58493  -84.35343   37.71293   -0.49092
_Cos_40686349749082614    260  -68.03163  -84.76417   37.71416   -0.51087
_Star_2500148089894570624    261  -65.89652  -93.56902   37.74133   -0.50401
_Star_2500147845081437440    264  -68.99662 -100.02108   37.76116   -0.51339
_Cos_40686349749083525    263  -62.38369  -98.79375   37.75744   -0.49298
_Cos_40691847307221406    265  -63.35689 -110.00044   37.79185   -0.49565
_Sky_3284190995    266  -69.28628 -111.75939   37.79718   -0.51390
_Cos_40691847307205021    267  -59.89344 -117.28101   37.81418   -0.48471
_Cos_40691847307220075    268  -73.28555 -119.58402   37.82106   -0.52595
_Cos_40691847307220379    270  -71.13658 -131.87057   37.85853   -0.51885
_Cos_40691847307204410    271  -65.01767 -130.36986   37.85406   -0.50006
_Cos_40691709868252276    272  -66.53540 -135.46886   37.86953   -0.50455
_Sky_3284208323    273  -62.15098 -140.39797   37.88456   -0.49086
_Cos_40691709868272290    274  -67.41246 -145.87181   37.90103   -0.50683
_Sky_3284186427    275  -62.87986 -147.65230   37.90649   -0.49282
_Cos_40691709868271696    276  -69.94373 -154.40264   37.92670   -0.51423
_Cos_40691709868272088    278  -68.87709 -160.48092   37.94499   -0.51068
_Sky_3284163637    280  -69.44700 -168.56615   37.96917   -0.51205
_Cos_40691709868271566    282  -72.08269 -179.19532   38.00073   -0.51957
_Sky_3284206012    284  -69.09184 -183.98691   38.01501   -0.51018
_Sky_3284198064    285  -62.92271 -188.35440   38.02809   -0.49113
_Cos_40686762065940781    286  -79.56839   45.34823   37.30961   -0.54864
_Cos_40686624626990047    288  -73.80198   37.65404   37.33342   -0.53077
_Sky_3284110915    289  -83.26517   32.27239   37.35035   -0.56006
_Cos_40686624626989990    290  -73.90429   28.32643   37.36246   -0.53105
_Sky_3284110687    291  -83.14870   24.24354   37.37533   -0.55966
_Cos_40686624626989251    292  -77.24181   19.31227   37.39059   -0.54134
_Cos_40686624626988433    293  -84.04554   15.64767   37.40211   -0.56238
_Star_2500154167272982656    351  -87.66974   16.91110   37.39823   -0.57360
_Cos_40686624626989140    294  -78.70831   14.14554   37.40671   -0.54584
_Cos_40686624626970117    295  -85.14996    7.88741   37.42630   -0.56573
_Cos_40686624626988175    353  -85.61600   10.00639   37.41971   -0.56719
_Sky_3284128133    296  -76.06793    4.45439   37.43688   -0.53757
_Cos_40686624626988258    297  -85.33584   -1.83842   37.45660   -0.56620
_Cos_40686624626989641    298  -75.72460   -2.50834   37.45859   -0.53642
_Sky_3284146896    299  -83.12748   -7.60075   37.47453   -0.55929
_Cos_40686624626989851    300  -74.90392  -14.44128   37.49578   -0.53372
_Cos_40686624626988714    301  -82.03628  -14.25217   37.49524   -0.55582
_Sky_3284103333    302  -75.87695  -19.79999   37.51248   -0.53665
_Cos_40686487188033926    303  -85.98057  -24.41164   37.52690   -0.56786
_Cos_40686487188035046    304  -78.41920  -26.56072   37.53355   -0.54442
_Cos_40686487188034871    305  -79.52027  -31.06156   37.54757   -0.54774
_Star_2500152689804232960    365  -87.46951  -32.29187   37.55142   -0.57231
_Sky_3284156741    306  -75.90676  -35.98306   37.56287   -0.53645
_Cos_40686487188034595    307  -81.93240  -40.56772   37.57715   -0.55502
_Sky_3284101710    309  -83.16540  -47.78884   37.59958   -0.55867
_Cos_40686487188034757    311  -80.74347  -54.86401   37.62155   -0.55101
_Cos_40686487188035118    312  -78.21760  -62.09982   37.64400   -0.54301
_Star_2500157637606854016    313  -85.59526  -61.10153   37.64088   -0.56584
_Cos_40686487188033595    371  -88.08418  -62.74488   37.64595   -0.57348
_Cos_40686487188035595    314  -76.15262  -70.94209   37.67139   -0.53639
_Cos_40686487188034655    315  -81.45395  -68.71567   37.66448   -0.55284
_Star_2500158187362681088    316  -73.52220  -74.75465   37.68320   -0.52815
_Cos_40686349749063535    318  -79.84821  -83.16590   37.70915   -0.54745
_Cos_40686349749080446    319  -81.06267  -90.85514   37.73284   -0.55095
_Cos_40686349749080638    320  -79.26427  -94.05763   37.74271   -0.54529
_Cos_40686349749080095    321  -83.38310  -98.91076   37.75759   -0.55782
_Cos_40686349749081394    322  -75.60091 -100.84570   37.76363   -0.53376
_Sky_3284107956    323  -83.10694 -104.08713   37.77348   -0.55678
_Cos_40691847307219061    324  -79.06057 -108.48727   37.78703   -0.54415
_Sky_3284180730    325  -83.11582 -111.84897   37.79726   -0.55651
_Cos_40691847307219516    326  -76.37870 -118.86366   37.81881   -0.53550
_Cos_40691847307202402    327  -81.50974 -121.07555   37.82547   -0.55120
_Cos_40691847307217830    329  -87.80227 -126.64914   37.84231   -0.57028
_Cos_40691847307219813    330  -75.11369 -130.02452   37.85284   -0.53116
_Sky_3284175618    331  -83.40361 -135.66687   37.86980   -0.55638
_Cos_40691709868270635    332  -78.18705 -140.68780   37.88513   -0.54014
_Cos_40691709868268996    333  -86.46028 -142.53793   37.89052   -0.56541
_Cos_40691709868271084    334  -74.70228 -147.47880   37.90573   -0.52914
_Star_2500167400067572096    335  -82.40295 -154.09928   37.92547   -0.55241
_Sky_3284165011    336  -75.82532 -155.87794   37.93100   -0.53219
_Sky_3284184092    337  -82.91133 -159.89409   37.94285   -0.55367
_Cos_40691709868271373    338  -73.32766 -164.56790   37.95712   -0.52412
_Star_2500166605498571904    339  -83.98281 -166.50094   37.96257   -0.55658
_Sky_3284188847    340  -76.85773 -172.00527   37.97921   -0.53453
_Cos_40691709868250160    341  -81.49642 -177.07333   37.99412   -0.54840
_Cos_40691709868270926    342  -76.28321 -182.02885   38.00899   -0.53223
_Cos_40686762065939329    345  -91.17586   45.24786   37.31019   -0.58452
_Cos_40686624626986862    346  -95.10183   39.64237   37.32768   -0.59663
_Cos_40686624626986161    348 -100.32415   34.02527   37.34524   -0.61272
_Sky_3284124566    349  -89.53818   27.83364   37.36427   -0.57943
_Cos_40686624626986970    350  -93.93952   21.78424   37.38317   -0.59299
_Cos_40686624626986248    354  -99.48346    6.63082   37.43040   -0.60998
_Star_2500155369863824512    355  -90.68147    5.77642   37.43295   -0.58281
_Cos_40686624626986328    356  -99.04279    1.00704   37.44789   -0.60856
_Cos_40686624626987183    357  -92.57785   -1.25664   37.45487   -0.58859
_Cos_40686624626986890    358  -94.94349   -6.00544   37.46967   -0.59583
_Cos_40686624626987810    359  -87.87871  -11.90749   37.48799   -0.57393
_Cos_40686624626986346    360  -98.74340  -13.43179   37.49281   -0.60745
_Cos_40686487188032010    362  -98.51831  -21.55474   37.51807   -0.60662
_Sky_3284140816    363  -89.16566  -28.28265   37.53896   -0.57763
_Cos_40686487188015610    364  -93.25593  -31.23965   37.54817   -0.59020
_Cos_40686487188015380    366  -95.03637  -36.89185   37.56574   -0.59558
_Cos_40686487188014966    368  -98.42695  -47.20335   37.59774   -0.60578
_Star_2500151697667200384    369  -92.03624  -48.72901   37.60249   -0.58605
_Cos_40686487188032631    370  -94.97958  -58.95730   37.63419   -0.59485
_Cos_40686487188032472    372  -96.06718  -62.74753   37.64591   -0.59809
_Sky_3284153310    373  -90.39730  -68.46675   37.66365   -0.58045
_Cos_40686487188032387    374  -94.93890  -69.23755   37.66600   -0.59442
_Star_2500145512914199168    432 -100.03333  -68.14196   37.66257   -0.61013
_Cos_40686487188033077    375  -92.24504  -75.47468   37.68529   -0.58593
_Cos_40686487188031954    376  -99.19206  -76.51644   37.68843   -0.60727
_Sky_3284127624    377  -90.17316  -84.53065   37.71325   -0.57924
_Sky_3284145447    378  -96.95457  -87.83066   37.72333   -0.59999
_Sky_3284102058    380  -97.23605  -96.21080   37.74908   -0.60053
_Cos_40686349749062141    381  -92.28588 -100.20104   37.76141   -0.58517
_Cos_40686349749061903    382  -94.49579 -105.05627   37.77626   -0.59176
_Cos_40691847307217510    383  -89.18251 -106.63405   37.78119   -0.57537
_Cos_40691847307201035    385  -93.31366 -119.71015   37.82106   -0.58750
_Sky_3284199436    386  -97.49150 -119.68093   37.82087   -0.60030
_Cos_40691847307201552    387  -88.80863 -121.03835   37.82521   -0.57362
_Cos_40691847307216544    388  -98.00188 -130.84504   37.85480   -0.60131
_Cos_40691709868268242    389  -90.87865 -134.20185   37.86517   -0.57935
_Cos_40691847307216367    390  -99.01801 -133.01502   37.86135   -0.60430
_Cos_40691709868268518    391  -87.69840 -138.43058   37.87806   -0.56941
_Cos_40691709868267350    392  -97.76179 -146.71497   37.90277   -0.59972
_Cos_40691709868268550    393  -90.22891 -150.33175   37.91391   -0.57653
_Star_2500143034718041472    394  -94.14777 -149.47797   37.91121   -0.58855
_Cos_40691709868248642    395  -90.89928 -157.42987   37.93520   -0.57819
_Sky_3284185337    396  -97.56244 -159.85819   37.94223   -0.59834
_Sky_3284215015    397  -89.93542 -163.77402   37.95422   -0.57488
_Cos_40691709868267504    398  -97.04012 -170.86788   37.97509   -0.59606
_Cos_40691709868268072    399  -93.25379 -172.47921   37.98003   -0.58446
_Star_2499779096368801024    400 -103.95505   64.10544   37.25210   -0.62378
_Star_2499778924570108672    401 -109.39192   57.04864   37.27409   -0.64053
_Cos_40686762065937605    402 -102.98278   49.09001   37.29856   -0.62088
_Cos_40686762065936789    403 -108.08410   47.73795   37.30288   -0.63657
_Cos_40686624626985528    404 -104.76666   43.14157   37.31705   -0.62639
_Cos_40686624626985055    405 -108.21756   42.37992   37.31949   -0.63699
_Star_2500153480078208896    406 -105.98789   38.21092   37.33237   -0.63015
_Sky_3284149300    407 -110.27229   32.15051   37.35128   -0.64331
_Star_2500153548797686912    408 -102.31571   29.91763   37.35804   -0.61884
_Cos_40686624626984362    409 -111.71562   24.29243   37.37570   -0.64772
_Sky_3284151139    410 -104.05727   20.26536   37.38807   -0.62417
_Star_2500153273919778432    411 -107.30790   17.72733   37.39601   -0.63415
_Star_2500153686236641152    412 -100.35130   12.76633   37.41133   -0.61271
_Cos_40686624626966893    413 -111.28315    6.60151   37.43065   -0.64628
_Sky_3284145092    414 -103.31501    4.22786   37.43792   -0.62176
_Cos_40686624626967209    415 -108.82462   -2.79726   37.45983   -0.63863
_Cos_40686620332027411    473 -113.99274    2.57213   37.44320   -0.65456
_Cos_40686624626985807    416 -102.58946   -5.29428   37.46753   -0.61941
_Cos_40686624626985614    418 -103.92107   -8.61691   37.47788   -0.62347
_Cos_40686620332027526    417 -113.66598   -8.47689   37.47752   -0.65342
_Cos_40686482893053030    419 -114.85310  -18.86997   37.50981   -0.65689
_Cos_40686487188031088    420 -105.28609  -22.39335   37.52071   -0.62744
_Cos_40686482893071012    421 -115.02976  -22.73911   37.52182   -0.65736
_Cos_40686487188031444    422 -102.74410  -28.93434   37.54103   -0.61949
_Star_2500151457148938368    424 -105.72189  -39.48323   37.57378   -0.62842
_Cos_40686487188030551    425 -109.53006  -37.42894   37.56740   -0.64017
_Sky_3284150916    426 -103.34542  -43.66111   37.58674   -0.62101
_Star_2500139633103926400    427 -109.65316  -47.32575   37.59808   -0.64030
_Cos_40686487188031253    428 -103.02226  -51.64126   37.61148   -0.61981
_Sky_3284113293    429 -111.37426  -56.04456   37.62506   -0.64533
_Star_2500139598744193408    430 -102.54109  -60.79712   37.63983   -0.61806
_Star_2500138705390988544    433 -112.37664  -72.89526   37.67710   -0.64784
_Cos_40686349749076696    434 -107.41877  -77.29413   37.69073   -0.63249
_Cos_40686345454118359    435 -113.77164  -82.92294   37.70796   -0.65173
_Cos_40686349749076186    437 -110.62727  -84.14450   37.71177   -0.64206
_Cos_40686349749077264    436 -103.34312  -82.77469   37.70767   -0.61979
_Cos_40686349749076856    438 -105.98773  -87.78564   37.72305   -0.62771
_Sky_3284124201    439 -111.30085  -96.30976   37.74912   -0.64361
_Cos_40686349749076561    440 -108.29427  -99.95319   37.76035   -0.63426
