# Exposure 1: duration 900s, RA: 132.64999999999998, Dec: -0.2, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Star_3074564094168421632    100  -23.01595 -157.34861  133.13624   -0.26956
_Cos_40972914262047273    101  -25.51465 -160.66128  133.14621   -0.27719
_Cos_40972918557003167    102  -20.35499 -163.99926  133.15623   -0.26120
_Cos_40972914262046743    103  -28.92138 -167.49027  133.16670   -0.28752
_Cos_40972918556984302    104  -19.87238 -172.62706  133.18208   -0.25952
_Cos_40972914262046789    105  -27.79894 -176.02448  133.19221   -0.28383
_Cos_40972918556984009    106  -21.79556 -181.49819  133.20851   -0.26523
_Sky_2867738805    107  -27.80290 -184.75264  133.21816   -0.28361
_Sky_2867748396    108  -20.90528 -188.64213  133.22970   -0.26232
_Cos_40972776823094791    109  -28.35585 -192.58624  133.24132   -0.28508
_Cos_40972781118051176    110  -21.18720 -195.50830  133.24996   -0.26302
_Cos_40972776823095153    111  -27.23263 -200.18865  133.26369   -0.28142
_Sky_2867757730    112  -21.27605 -204.26257  133.27565   -0.26307
_Sky_2867739959    113  -28.32502 -207.94548  133.28638   -0.28452
_Cos_40972781118051361    114  -20.62342 -215.34990  133.30795   -0.26079
_Cos_40967829020743814    115  -33.95996   20.29019  132.58693   -0.30668
_Cos_40973326578882150    116  -41.18183   15.57295  132.60176   -0.32916
_Cos_40973326578901616    117  -35.42124   13.10609  132.60939   -0.31117
_Star_3074573577456172800    118  -41.73543    8.01102  132.62539   -0.33081
_Star_3074573302578262912    120  -43.87884    0.96286  132.64744   -0.33741
_Star_3074574019836637568    121  -31.58297   -4.48353  132.66431   -0.29898
_Star_3074570755661468160    122  -44.41705   -8.34419  132.67652   -0.33897
_Star_3074573852334061312    123  -32.80304  -12.71733  132.69005   -0.30269
_Cos_40973189139950528    124  -41.21815  -13.11261  132.69138   -0.32894
_Cos_40973189139951842    125  -34.89252  -19.76337  132.71209   -0.30911
_Star_3074570656878387200    126  -40.27080  -25.63177  132.73046   -0.32580
_Cos_40973189139951853    127  -34.53989  -26.81653  132.73411   -0.30791
_Cos_40973189139929322    128  -40.82908  -31.48338  132.74873   -0.32745
_Cos_40973189139952275    129  -32.21299  -35.68448  132.76176   -0.30051
_Cos_40973189139950870    130  -39.49122  -40.29716  132.77620   -0.32314
_Sky_2867767491    131  -34.45403  -44.50718  132.78929   -0.30736
_Star_3074571271057999744    132  -43.67623  -46.44930  132.79540   -0.33607
_Cos_40973189139930299    133  -34.46981  -52.01707  132.81268   -0.30729
_Cos_40973189139950841    134  -40.67931  -56.82588  132.82768   -0.32655
_Sky_2867763896    135  -34.40348  -60.45857  132.83894   -0.30693
_Cos_40973189139950553    136  -41.47041  -63.79465  132.84934   -0.32887
_Cos_40973189139951833    137  -34.83851  -69.37598  132.86664   -0.30812
_Cos_40973051700993786    138  -40.41870  -72.08976  132.87508   -0.32543
_Cos_40973051700994798    139  -34.58756  -76.33033  132.88820   -0.30720
_Cos_40973051700993830    140  -40.11248  -79.88278  132.89923   -0.32432
_Cos_40973051700994742    141  -34.42091  -84.87609  132.91466   -0.30651
_Cos_40973051700993445    142  -41.97126  -87.57509  132.92302   -0.32992
_Cos_40973051700976249    143  -33.74386  -93.10377  132.94008   -0.30423
_Sky_2867783230    144  -41.73257  -96.09866  132.94933   -0.32898
_Cos_40973051700994822    145  -34.17368 -100.77902  132.96375   -0.30540
_Cos_40973051700993426    146  -43.13168 -103.82302  132.97312   -0.33314
_Cos_40973051700976021    147  -35.55856 -108.33043  132.98698   -0.30953
_Cos_40973051700993749    148  -41.10364 -113.12064  133.00168   -0.32661
_Cos_40973051700995076    149  -32.82079 -114.21832  133.00505   -0.30090
_Star_3074564914505952512    150  -41.00605 -121.24574  133.02657   -0.32610
_Cos_40973051700994565    151  -35.65392 -124.49280  133.03650   -0.30944
_Cos_40972914262043691    152  -43.64027 -130.23656  133.05401   -0.33400
_Cos_40972914262045772    153  -33.28135 -133.54439  133.06412   -0.30186
_Cos_40972914262044315    154  -39.86644 -136.56231  133.07328   -0.32215
_Cos_40972914262044810    155  -37.96115 -139.56914  133.08243   -0.31618
_Sky_2867746600    156  -41.80452 -144.69852  133.09796   -0.32790
_Sky_2867746017    157  -34.80937 -147.65652  133.10695   -0.30622
_Sky_2867751258    158  -41.91543 -152.64113  133.12198   -0.32800
_Cos_40972914262043992    160  -42.67501 -156.62301  133.13398   -0.33021
_Sky_2867743305    159  -34.41137 -156.03579  133.13226   -0.30476
_Cos_40972914262045476    161  -35.44753 -165.13439  133.15961   -0.30769
_Cos_40972914262022424    162  -40.54124 -166.30313  133.16307   -0.32333
_Cos_40972914262045820    163  -33.65550 -173.29047  133.18402   -0.30193
_Sky_2867783200    164  -41.90038 -175.98624  133.19199   -0.32718
_Sky_2867757583    165  -34.56061 -179.69100  133.20309   -0.30451
_Cos_40972914262044158    166  -41.97767 -186.05210  133.22189   -0.32706
_Cos_40972914262045627    167  -34.58724 -187.01179  133.22481   -0.30436
_Cos_40972776823092048    168  -42.74767 -192.46634  133.24082   -0.32918
_Cos_40972776823093813    169  -33.88158 -194.08297  133.24569   -0.30197
_Sky_2867735591    170  -41.94121 -200.29533  133.26385   -0.32641
_Cos_40972776823093374    171  -36.32754 -208.09174  133.28672   -0.30896
_Cos_40967829020760047    172  -46.76275   27.02975  132.56608   -0.34666
_Cos_40973326578881179    174  -48.75461   17.61502  132.59549   -0.35279
_Sky_2867756815    175  -55.45750   16.36117  132.59951   -0.37365
_Sky_2867766292    176  -48.91275   12.22999  132.61231   -0.35323
_Cos_40973326578880240    177  -56.01674    7.96942  132.62571   -0.37530
_Cos_40973326578899762    178  -48.92643    2.90474  132.64143   -0.35317
_Cos_40973326578898387    179  -56.49918    1.07020  132.64726   -0.37673
_Cos_40973326578899599    180  -50.15710   -3.75518  132.66225   -0.35692
_Cos_40973326578880363    181  -54.95182   -7.39168  132.67366   -0.37180
_Cos_40973189139949417    182  -47.96141  -12.86986  132.69069   -0.34996
_Cos_40973189139947727    183  -56.32604  -15.92937  132.70033   -0.37596
_Sky_2867784280    184  -48.18670  -20.09804  132.71326   -0.35056
_Sky_2867778713    185  -55.09606  -24.04097  132.72563   -0.37201
_Cos_40973189139949660    186  -47.17249  -26.98246  132.73474   -0.34729
_Cos_40973189139947628    187  -57.23313  -32.80622  132.75298   -0.37851
_Sky_2867748151    188  -47.95322  -36.34297  132.76394   -0.34957
_Cos_40973189139947696    189  -56.83224  -39.56671  132.77404   -0.37714
_Cos_40973189139949505    190  -47.95446  -45.06605  132.79112   -0.34942
_Cos_40973189139948110    191  -55.03052  -48.72273  132.80254   -0.37136
_Cos_40973189139928504    192  -46.88984  -52.77927  132.81512   -0.34596
_Cos_40973189139928464    194  -47.25756  -58.85588  132.83402   -0.34698
_Sky_2867771231    195  -55.98832  -63.77000  132.84931   -0.37402
_Cos_40973189139949530    196  -47.22237  -67.24975  132.86009   -0.34670
_Cos_40973051700991089    197  -57.13665  -72.80779  132.87734   -0.37737
_Cos_40973051700992148    198  -50.38975  -75.75123  132.88645   -0.35635
_Star_3074558665329782400    199  -55.69137  -82.48203  132.90728   -0.37265
_Cos_40973051700992204    200  -50.10426  -84.90951  132.91479   -0.35525
_Cos_40973051700991797    201  -52.93279  -86.32673  132.91917   -0.36399
_Cos_40973051700992580    202  -47.93041  -92.19172  132.93728   -0.34832
_Cos_40973051700973399    203  -55.28576  -96.48395  132.95050   -0.37102
_Cos_40973051700992428    204  -49.07873  -99.40824  132.95952   -0.35170
_Cos_40973051700991481    205  -54.89957 -103.95999  132.97351   -0.36961
_Cos_40973051700992896    206  -46.90486 -108.29865  132.98687   -0.34472
_Cos_40973051700991244    207  -56.67547 -112.68341  133.00027   -0.37485
_Cos_40973051700992554    208  -48.39260 -115.78816  133.00984   -0.34912
_Cos_40973051700991578    209  -53.78243 -120.36283  133.02381   -0.36566
_Cos_40973051700992832    210  -46.81806 -125.11352  133.03836   -0.34398
_Cos_40973051700991338    211  -55.94896 -129.72179  133.05235   -0.37205
_Sky_2867763130    212  -48.02760 -132.50111  133.06088   -0.34750
_Cos_40972914262041540    213  -54.29955 -135.55273  133.07011   -0.36676
_Cos_40972914262021246    214  -48.86767 -140.19972  133.08427   -0.34985
_Cos_40972914262041800    215  -53.11019 -144.30829  133.09668   -0.36279
_Cos_40972914262042637    216  -48.42663 -148.96887  133.11083   -0.34819
_Cos_40972914262041150    217  -55.36084 -152.72292  133.12208   -0.36942
_Cos_40972914262019819    277  -59.36050 -153.52819  133.12445   -0.38169
_Cos_40972914262042854    218  -47.66603 -157.56160  133.13675   -0.34555
_Cos_40972914262040919    219  -57.95395 -162.48246  133.15139   -0.37700
_Cos_40972914262042578    220  -49.02794 -164.52380  133.15765   -0.34950
_Star_3074374492836293760    221  -55.17931 -167.43741  133.16628   -0.36828
_Sky_2867778386    222  -48.65939 -172.45798  133.18138   -0.34807
_Sky_2867777422    223  -55.85364 -176.64874  133.19375   -0.36996
_Cos_40972914262021596    224  -47.01742 -178.53050  133.19950   -0.34279
_Sky_2867768030    225  -55.32650 -184.25722  133.21635   -0.36802
_Sky_2867741133    226  -48.74416 -188.69149  133.22959   -0.34768
_Cos_40972914262041376    227  -55.96333 -191.86996  133.23882   -0.36962
_Cos_40972776823090763    228  -49.23551 -196.18394  133.25165   -0.34887
_Cos_40967829020756766    230  -68.11857   33.36690  132.54669   -0.41313
_Cos_40967829020740517    231  -60.89821   28.19239  132.56269   -0.39067
_Sky_2867720109    232  -69.31256   23.88611  132.57626   -0.41677
_Cos_40967829020757523    233  -62.86124   18.88197  132.59176   -0.39670
_Cos_40973326578895821    234  -72.64377   15.55428  132.60229   -0.42705
_Cos_40973326578879308    235  -62.85214   12.83418  132.61062   -0.39661
_Cos_40973326578896078    236  -70.72885    5.23837  132.63443   -0.42100
_Cos_40973326578897788    237  -60.54019    6.39510  132.63069   -0.38936
_Cos_40973326578896374    238  -69.20712   -1.30369  132.65482   -0.41620
_Cos_40973326578897334    239  -63.30327   -3.49616  132.66159   -0.39783
_Cos_40973326578878488    240  -69.64794   -7.12599  132.67299   -0.41750
_Cos_40973189139926538    241  -60.19873  -10.85433  132.68452   -0.38808
_Cos_40973189139945338    242  -68.04664  -14.65706  132.69647   -0.41242
_Cos_40973189139946754    243  -61.65608  -19.25955  132.71076   -0.39249
_Cos_40973189139925587    244  -67.10438  -25.28262  132.72959   -0.40932
_Sky_2867767077    245  -61.88276  -27.86037  132.73759   -0.39306
_Cos_40973189139925357    246  -68.84204  -31.11249  132.74777   -0.41461
_Sky_2867779247    247  -62.06243  -35.94840  132.76280   -0.39347
_Cos_40973189139945554    248  -68.03261  -38.77231  132.77162   -0.41196
_Cos_40973189139947165    249  -60.50854  -42.07852  132.78188   -0.38852
_Cos_40973189139945178    250  -69.54889  -47.69841  132.79940   -0.41647
_Star_3074557458442688000    251  -63.29192  -53.83742  132.81847   -0.39692
_Cos_40973189139944996    252  -70.76181  -55.96785  132.82510   -0.42005
_Cos_40973189139946911    253  -60.94818  -59.83893  132.83711   -0.38951
_Cos_40973189139945791    254  -66.70254  -63.48718  132.84844   -0.40728
_Sky_2867740227    255  -62.34753  -68.55635  132.86416   -0.39365
_Cos_40973051700989302    256  -69.09830  -70.48482  132.87013   -0.41453
_Cos_40973051700990394    257  -60.94205  -76.74681  132.88953   -0.38908
_Sky_2867771661    258  -69.09654  -79.75933  132.89883   -0.41427
_Star_3074557875055805056    316  -73.47097  -77.49285  132.89180   -0.42787
_Cos_40973051700990100    259  -63.68043  -83.77802  132.91127   -0.39738
_Cos_40973051700989331    260  -69.82104  -87.17144  132.92171   -0.41629
_Cos_40973051700972370    261  -62.99046  -91.37979  132.93473   -0.39503
_Cos_40973051700989830    262  -67.65974  -95.56353  132.94760   -0.40935
_Star_3074555504233849216    263  -62.12694  -99.69412  132.96035   -0.39211
_Cos_40973051700971651    264  -69.09654 -104.48781  132.97503   -0.41351
_Cos_40973051700990330    265  -62.33338 -108.19564  132.98647   -0.39248
_Star_3074555194996201216    266  -67.88404 -113.92695  133.00398   -0.40944
_Sky_2867755406    267  -62.59435 -115.54485  133.00899   -0.39305
_Sky_2867730805    268  -69.74628 -119.54613  133.02115   -0.41498
_Cos_40973051700989439    269  -63.73491 -127.41364  133.04523   -0.39616
_Cos_40973051700989200    270  -70.85914 -128.00950  133.04695   -0.41809
_Cos_40972914262039655    271  -64.72144 -131.94596  133.05902   -0.39903
_Sky_2867756038    272  -69.81544 -136.05446  133.07142   -0.41455
_Cos_40972914262019500    273  -61.27438 -140.70443  133.08566   -0.38808
_Cos_40972914262039847    275  -64.41743 -146.51792  133.10321   -0.39752
_Sky_2867733295    279  -63.00174 -163.92613  133.15562   -0.39244
_Cos_40972914262018683    280  -67.95955 -167.17585  133.16524   -0.40748
_Cos_40972914262040077    281  -62.35322 -171.20059  133.17738   -0.39012
_Cos_40972914262038837    282  -68.43409 -175.33280  133.18955   -0.40854
_Cos_40972914262040582    283  -60.07342 -180.60797  133.20543   -0.38271
_Cos_40972914262038931    284  -69.24305 -184.48619  133.21667   -0.41054
_Cos_40972914262040164    285  -62.27017 -190.04642  133.23329   -0.38897
_Cos_40967829020755067    286  -79.18964   45.17001  132.51019   -0.44749
_Star_3074197127866571136    288  -75.32054   33.54324  132.54628   -0.43547
_Sky_2867725690    289  -82.95549   31.49972  132.55279   -0.45910
_Cos_40967829020738506    290  -78.06111   27.86714  132.56401   -0.44393
_Star_3074194276008405888    292  -75.49431   18.25399  132.59392   -0.43591
_Sky_2867738434    293  -83.56522   15.75568  132.60183   -0.46089
_Star_3074194383383272192    294  -77.20644    9.58717  132.62096   -0.44114
_Sky_2867745580    295  -82.82619    8.15849  132.62549   -0.45854
_Sky_2867750475    296  -75.82401    3.54825  132.63977   -0.43679
_Cos_40973322283916760    297  -84.71012   -0.57541  132.65274   -0.46427
_Star_3074193696188501760    298  -75.59638   -5.50086  132.66799   -0.43598
_Cos_40973322283935160    299  -84.71685   -7.02976  132.67285   -0.46421
_Sky_2867729808    300  -76.00157  -12.29277  132.68917   -0.43714
_Cos_40973189139942340    301  -81.69573  -15.45607  132.69908   -0.45473
_Cos_40973189139943262    302  -78.90600  -20.76085  132.71558   -0.44601
_Cos_40973189139942608    303  -82.70333  -24.40488  132.72696   -0.45770
_Cos_40973189139943307    304  -78.70267  -29.15653  132.74173   -0.44523
_Cos_40973189139923595    305  -81.41263  -33.33324  132.75475   -0.45354
_Sky_2867764531    306  -75.96790  -35.66912  132.76199   -0.43663
_Cos_40973189139942838    307  -81.05307  -42.10980  132.78205   -0.45224
_Cos_40973189139943445    308  -78.48905  -44.57055  132.78969   -0.44425
_Star_3074556088349418880    309  -81.54703  -49.45497  132.80487   -0.45360
_Cos_40973189139924342    310  -76.28662  -52.35290  132.81387   -0.43725
_Cos_40973189139923430    311  -82.81460  -55.61875  132.82401   -0.45737
_Cos_40973189139943482    312  -77.98747  -58.06415  132.83160   -0.44237
_Sky_2867782121    313  -82.95989  -64.03052  132.85009   -0.45759
_Cos_40973189139943920    314  -75.38507  -68.38316  132.86360   -0.43405
_Cos_40973051700987481    315  -82.01209  -72.95444  132.87772   -0.45441
_Sky_2867734626    317  -83.40776  -80.48755  132.90099   -0.45848
