# Exposure 1: duration 900s, RA: 132.49999999999997, Dec: 1.4, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_42041781298140791     34  -14.03374 -129.41007  132.90157    1.35765
_Cos_42041781298162307     35   -6.82881 -130.82005  132.90582    1.38001
_Cos_42041781298141008     36  -12.13258 -138.74471  132.93000    1.36369
_Star_3075649037266609408     37   -5.77513 -139.61411  132.93259    1.38339
_Cos_42041781298161401     38  -11.91372 -143.32036  132.94389    1.36444
_Cos_42041781298162474     39   -6.84290 -148.36100  132.95914    1.38021
_Sky_3296580389     40  -14.35793 -152.18109  132.97074    1.35703
_Sky_3296558983     42  -13.75585 -160.42921  132.99561    1.35904
_Cos_42041781298162499     43   -6.20516 -162.85294  133.00286    1.38238
_Cos_42041781298160439     44  -17.76036 -169.11886  133.02172    1.34685
_Cos_42041781298162354     45   -7.42048 -171.71239  133.02943    1.37876
_Sky_3296557304     46  -14.09718 -176.42569  133.04355    1.35828
_Cos_42041781298140344    104  -17.96974 -173.37935  133.03446    1.34629
_Cos_42041643859206999     48  -13.17010 -185.00692  133.06907    1.36129
_Star_3075650823972969344     49   -9.30629 -188.73584  133.08010    1.37323
_Star_3075650858332703488     51   -8.36686 -196.41324  133.10276    1.37623
_Sky_3296579942     52  -14.35757 -200.61133  133.11512    1.35795
_Cos_42041643859206234    112  -18.63279 -202.67161  133.12116    1.34490
_Cos_42041643859207119     54  -12.28850 -208.86571  133.13926    1.36444
_Cos_42041643859206676     56  -15.61958 -211.50160  133.14695    1.35431
_Sky_3296572882     55   -7.43849 -212.45930  133.14971    1.37933
_Cos_42041643859208334     57   -4.19438 -217.89477  133.16547    1.38932
_Star_3075637934776704000     58  -22.45431   12.90353  132.45984    1.32932
_Cos_42036696056861366     59  -24.76415    7.04431  132.47819    1.32218
_Cos_42036696056880154     60  -19.14761    3.11756  132.49039    1.33977
_Cos_42036696056878536     61  -27.21430    0.13008  132.49983    1.31460
_Cos_42036558617929441     62  -19.29527   -2.13441  132.50682    1.33937
_Cos_42036558617927914     63  -27.71430   -6.84580  132.52165    1.31313
_Sky_3296501582     64  -20.48968  -12.08261  132.53794    1.33576
_Star_3075634949773962368     65  -28.89552  -14.35129  132.54513    1.30954
_Sky_3296515182     67  -27.49287  -24.25466  132.57606    1.31405
_Sky_3296530535     68  -21.03446  -27.80741  132.58709    1.33427
_Star_3075635636968721408     69  -30.13708  -30.71239  132.59625    1.30589
_Cos_42042056176047300     70  -22.98212  -38.26236  132.61975    1.32833
_Cos_42042056176064030     71  -27.92220  -39.31448  132.62307    1.31293
_Cos_42042056176047689     72  -19.91030  -43.18866  132.63509    1.33799
_Cos_42042056176063978     73  -28.59029  -47.95166  132.65001    1.31098
_Cos_42042056176065502     74  -18.89717  -51.58861  132.66126    1.34128
_Cos_42042056176063807     75  -28.06112  -56.47370  132.67654    1.31277
_Cos_42041918737109617     77  -26.87441  -64.72004  132.70218    1.31660
_Cos_42041918737110694     78  -19.92735  -70.06126  132.71872    1.33835
_Cos_42041918737109080     79  -30.71836  -70.16240  132.71911    1.30472
_Sky_3296566053     80  -20.59325  -76.27064  132.73800    1.33637
_Sky_3296563750     87  -27.77837 -103.78602  132.82307    1.31451
_Cos_42041781298158041     91  -30.46567 -120.88842  132.87557    1.30653
_Sky_3296584949     92  -20.46997 -123.63024  132.88394    1.33758
_Cos_42041781298158871     93  -25.14265 -127.00307  132.89426    1.32316
_Cos_42041781298159496     94  -22.75500 -130.55650  132.90510    1.33063
_Star_3075645188976146176     95  -27.89600 -138.63910  132.92972    1.31489
_Cos_42041781298139617     96  -24.01259 -139.41148  132.93207    1.32692
_Cos_42041781298138674    155  -32.01468 -142.79121  132.94233    1.30225
_Cos_42041781298159924     98  -20.57548 -148.49573  132.95962    1.33774
_Star_3075644501781145472     99  -26.83669 -152.91382  132.97298    1.31849
_Cos_42041781298157851    159  -32.19946 -152.34573  132.97125    1.30192
_Star_3075644604860355968    100  -21.96270 -154.51206  132.97780    1.33358
_Sky_3296575988    101  -27.99918 -159.78043  132.99368    1.31507
_Cos_42041781298159737    102  -21.25069 -165.99209  133.01235    1.33603
_Sky_3296546765    103  -27.82897 -168.86408  133.02095    1.31583
_Cos_42041781298158477    105  -28.69717 -177.23517  133.04595    1.31337
_Sky_3296546368    106  -20.93621 -179.86698  133.05381    1.33731
_Sky_3296578685    107  -27.52684 -184.76778  133.06835    1.31717
_Star_3075603751131410816    108  -20.64466 -188.26842  133.07874    1.33839
_Cos_42041643859185650    109  -26.60478 -193.76408  133.09495    1.32025
_Cos_42041643859204785    111  -29.60063 -199.91060  133.11301    1.31125
_Cos_42041643859205184    113  -26.19543 -209.25168  133.14036    1.32193
_Cos_42041643859205989    114  -20.76233 -213.97676  133.15413    1.33866
_Cos_42036696056860148    115  -33.63934   21.38116  132.43350    1.29431
_Sky_3296515771    116  -41.99006   16.14065  132.44999    1.26831
_Cos_42036696056864846    117  -33.24169   10.43210  132.46771    1.29567
_Cos_42036696056876420    118  -40.52628    9.19096  132.47168    1.27295
_Sky_3296498653    119  -34.43361    3.51287  132.48935    1.29202
_Cos_42036558617925213    120  -42.54599   -3.14884  132.51027    1.26679
_Cos_42036696056875662    180  -46.05085   -1.01972  132.50366    1.25584
_Cos_42036558617926245    121  -35.92844   -5.84787  132.51863    1.28747
_Cos_42036558617925894    122  -38.28853   -7.57123  132.52404    1.28013
_Cos_42036558617907048    123  -33.98412  -12.66806  132.53992    1.29363
_Cos_42036558617925437    124  -40.43494  -16.20828  132.55105    1.27355
_Cos_42036558617926737    125  -33.64884  -17.23432  132.55419    1.29474
_Cos_42036558617924984    126  -43.40463  -21.90598  132.56887    1.26437
_Cos_42042056176063250    127  -33.51060  -30.27685  132.59492    1.29535
_Cos_42042056176061565    128  -44.62136  -33.95794  132.60650    1.26077
_Cos_42042056176045205    129  -38.28755  -34.50686  132.60816    1.28052
_Sky_3296563578    130  -41.40867  -40.35437  132.62642    1.27089
_Star_3075635392155075840    131  -33.75928  -41.96453  132.63139    1.29476
_Cos_42042056176062481    132  -38.67186  -45.92193  132.64376    1.27951
_Cos_42042056176063489    133  -32.00053  -51.68675  132.66167    1.30040
_Star_3075623297527164800    134  -43.12486  -54.98078  132.67199    1.26580
_Cos_42041918737108204    135  -35.63737  -58.29110  132.68225    1.28918
_Cos_42041918737107174    136  -42.91702  -63.48956  132.69844    1.26661
_Sky_3296554928    137  -34.70944  -68.22917  132.71313    1.29226
_Cos_42041918737091691    139  -35.57409  -72.46516  132.72628    1.28964
_Cos_42041918737107136    138  -43.41506  -72.17729  132.72541    1.26524
_Cos_42041918737107455    140  -41.54073  -81.04563  132.75289    1.27126
_Cos_42041918737106859    200  -45.07238  -81.71033  132.75495    1.26029
_Sky_3296574942    142  -41.29700  -88.06957  132.77461    1.27217
_Sky_3296556075    143  -34.46883  -92.51063  132.78832    1.29349
_Sky_3296543583    145  -34.65148 -100.24162  132.81217    1.29308
_Cos_42041918737090661    146  -44.76667 -102.51085  132.81915    1.26174
_Cos_42041918737107393    148  -42.05117 -111.76849  132.84761    1.27039
_Cos_42041918737108659    149  -32.37122 -117.31265  132.86462    1.30054
_Sky_3296569589    150  -42.08211 -120.36528  132.87396    1.27052
_Cos_42041781298138159    151  -36.60630 -125.33770  132.88918    1.28760
_Cos_42041781298137624    152  -41.53421 -129.07395  132.90056    1.27245
_Cos_42041781298137380    154  -43.65001 -133.86437  132.91515    1.26604
_Cos_42041781298156372    156  -41.60789 -144.91199  132.94871    1.27267
_Cos_42041781298157767    157  -32.53587 -146.94502  132.95492    1.30074
_Cos_42041781298137801    158  -40.14748 -152.50282  132.97168    1.27740
_Cos_42041781298156006    160  -43.82982 -159.94801  132.99408    1.26629
_Cos_42041781298138483    161  -33.87568 -164.20230  133.00694    1.29707
_Sky_3296554091    162  -42.16144 -168.10277  133.01856    1.27169
_Cos_42041781298157701    163  -32.83201 -170.87394  133.02694    1.30048
_Sky_3296565216    164  -42.06106 -176.67056  133.04415    1.27229
_Sky_3296547529    165  -34.89451 -180.63534  133.05603    1.29443
_Sky_3296554608    166  -41.66873 -184.53343  133.06752    1.27377
_Sky_3296579816    167  -34.53474 -187.81978  133.07734    1.29575
_Cos_42041643859184186    168  -41.14968 -191.57491  133.08835    1.27561
_Star_3075596776104522240    169  -35.32056 -198.03338  133.10744    1.29368
_Cos_42041643859202625    170  -43.74802 -201.15956  133.11649    1.26802
_Sky_3296545094    171  -34.43731 -204.77551  133.12721    1.29661
_Cos_42036696056875360    172  -48.06489   27.08595  132.41591    1.24928
_Cos_42036696056874959    174  -49.78477   19.78471  132.43872    1.24398
_Cos_42036696056873970    175  -53.49068   15.47439  132.45224    1.23248
_Cos_42036696056875041    176  -49.33647    9.66714  132.47031    1.24548
_Cos_42036696056873689    177  -55.74390    5.62456  132.48303    1.22557
_Cos_42036696056874709    178  -50.89231    6.54831  132.48008    1.24067
_Cos_42036558617922361    179  -56.67970   -2.96494  132.50986    1.22276
_Cos_42036558617922971    181  -53.86436   -7.91721  132.52529    1.23159
_Cos_42036558617924117    182  -47.81967  -15.10002  132.54766    1.25051
_Sky_3296518259    183  -55.82962  -16.03072  132.55065    1.22558
_Cos_42036558617924433    184  -46.43309  -18.23060  132.55743    1.25488
_Cos_42036558617922088    185  -58.37735  -23.35764  132.57354    1.21777
_Cos_42042056176043908    186  -48.07610  -29.71536  132.59329    1.24994
_Cos_42042056176059985    187  -55.47216  -33.06453  132.60379    1.22697
_Cos_42042056176043970    188  -47.61569  -37.18030  132.61657    1.25150
_Cos_42042056176060079    189  -54.16790  -42.46049  132.63307    1.23120
_Cos_42042056176061440    190  -45.63159  -45.08261  132.64119    1.25781
_Cos_42042056176043104    191  -54.33352  -48.47409  132.65179    1.23080
_Cos_42042056176061024    192  -47.94042  -52.44555  132.66412    1.25076
_Cos_42041918737106054    194  -49.96740  -59.52365  132.68614    1.24460
_Cos_42041918737105741    195  -52.78810  -63.55873  132.69869    1.23591
_Sky_3296578896    196  -48.77248  -67.98907  132.71243    1.24849
_Cos_42041918737105068    197  -55.91113  -73.74226  132.73028    1.22644
_Cos_42041918737105912    198  -51.53225  -74.58117  132.73288    1.24006
_Cos_42041918737105440    199  -54.61396  -79.40056  132.74780    1.23061
_Cos_42041918737105496    201  -54.74406  -87.24364  132.77205    1.23040
_Cos_42041918737090136    202  -49.48867  -92.93542  132.78964    1.24685
_Cos_42041918737105382    203  -55.12356  -96.97464  132.80207    1.22948
_Cos_42041918737090369    204  -47.45146 -100.61218  132.81330    1.25336
_Cos_42041918737089235    205  -57.06449 -100.74529  132.81367    1.22357
_Cos_42041918737104664    263  -59.86159 -102.16422  132.81802    1.21496
_Cos_42041918737106503    206  -47.22075 -108.46272  132.83745    1.25428
_Cos_42041918737089648    207  -53.83008 -112.38324  132.84945    1.23392
_Cos_42041918737106269    208  -49.22744 -115.79978  132.85994    1.24827
_Sky_3296544932    209  -55.47273 -119.68550  132.87180    1.22906
_Cos_42041781298155387    210  -47.99646 -125.69901  132.89023    1.25236
_Cos_42041781298154147    211  -54.46919 -125.68374  132.89013    1.23236
_Cos_42041781298155457    212  -47.31763 -132.62275  132.91134    1.25467
_Cos_42041781298153315    213  -58.48684 -138.26373  132.92838    1.22038
_Cos_42041781298154690    214  -51.58186 -140.16106  132.93422    1.24174
_Cos_42041781298153870    215  -56.58522 -144.50953  132.94734    1.22647
_Cos_42041781298155069    216  -49.74780 -149.03389  132.96111    1.24769
_Star_3075595573513721472    217  -54.35124 -154.44276  132.97738    1.23371
_Cos_42041781298136896    218  -48.35234 -159.37506  132.99230    1.25235
_Cos_42041781298154056    219  -55.69834 -162.22306  133.00075    1.22986
_Cos_42041781298154996    220  -50.09688 -165.78013  133.01151    1.24721
_Sky_3296570230    221  -55.17636 -167.94318  133.01790    1.23169
_Cos_42041781298154900    222  -50.60520 -175.10327  133.03936    1.24600
_Star_3075596084616702208    223  -53.45546 -177.12459  133.04533    1.23734
_Cos_42041643859200445    225  -57.41787 -185.02993  133.06870    1.22555
_Cos_42041643859201273    226  -51.69290 -184.68545  133.06781    1.24305
_Cos_42041643859182654    227  -54.99519 -191.29610  133.08727    1.23324
_Cos_42041643859183454    228  -48.12533 -193.05953  133.09261    1.25432
_Cos_42036696056873207    229  -59.62174   34.51224  132.39294    1.21326
_Cos_42036691761915831    230  -67.73023   30.19791  132.40654    1.18809
_Cos_42036691761916684    231  -63.52795   28.02483  132.41324    1.20116
_Cos_42036691761916002    232  -68.16813   24.27090  132.42502    1.18677
_Cos_42036691761916715    233  -63.55590   16.49571  132.44920    1.20117
_Cos_42036691761915236    234  -73.20392   14.16843  132.45661    1.17123
_Sky_3296494365    235  -61.76316   11.91569  132.46347    1.20678
_Sky_3296522955    236  -69.02123    7.48689  132.47739    1.18427
_Star_3075627455055493120    237  -61.73593    2.45493  132.49300    1.20697
_Sky_3296528978    238  -69.15363   -0.27302  132.50161    1.18395
_Cos_42036554322963154    239  -60.73707   -8.37864  132.52681    1.21021
_Cos_42036554322961742    240  -70.64203   -7.84823  132.52526    1.17943
_Sky_3296524791    241  -62.56982  -12.50491  132.53971    1.20457
_Cos_42036554322942588    242  -68.07780  -17.29480  132.55470    1.18753
_Sky_3296494471    243  -62.08143  -20.68734  132.56523    1.20621
_Sky_3296518550    244  -69.61664  -24.29524  132.57654    1.18286
_Sky_3296494881    245  -61.71562  -28.33931  132.58910    1.20747
_Cos_42042051881081647    246  -71.49324  -33.05930  132.60387    1.17720
_Cos_42042051881082815    247  -62.97789  -37.68603  132.61824    1.20372
_Cos_42042051881100243    248  -72.34573  -40.36799  132.62663    1.17470
_Sky_3296584780    249  -61.98786  -43.93368  132.63769    1.20692
_Star_3075620342589642496    250  -71.83995  -46.95976  132.64713    1.17640
_Cos_42042051881102066    251  -61.17776  -51.83268  132.66226    1.20959
_Cos_42042051881100825    252  -69.24666  -54.31387  132.66999    1.18461
_Cos_42041914442149128    253  -61.99397  -63.78585  132.69940    1.20733
_Cos_42041914442147873    254  -69.54574  -63.81596  132.69949    1.18391
_Sky_3296582200    255  -62.00287  -68.24592  132.71324    1.20741
_Cos_42041914442127836    256  -70.91357  -68.74379  132.71477    1.17980
_Cos_42041914442149140    257  -61.23372  -74.61148  132.73297    1.20995
_Cos_42041914442148270    258  -67.31316  -78.92732  132.74631    1.19122
_Cos_42041914442148553    259  -65.54969  -85.97709  132.76810    1.19688
_Sky_3296571036    260  -69.54630  -87.67138  132.77331    1.18456
_Cos_42041914442149074    261  -61.93432  -94.19736  132.79348    1.20831
_Cos_42041914442148184    262  -67.94672  -97.50416  132.80363    1.18980
_Sky_3296541416    264  -69.85843 -104.28296  132.82445    1.18411
_Star_3075618727682361216    265  -61.21996 -109.12845  132.83941    1.21097
_Sky_3296576267    266  -69.57810 -112.12021  132.84850    1.18525
_Cos_42041914442149001    267  -62.88593 -117.57656  132.86528    1.20609
_Cos_42041777003192345    268  -71.34256 -122.17567  132.87922    1.18017
_Cos_42041781298153229    269  -60.85867 -125.02854  132.88807    1.21260
_Cos_42041777003192647    270  -69.41488 -126.64623  132.89289    1.18628
_Cos_42041777003193803    271  -61.84616 -130.92193  132.90602    1.20976
_Cos_42041777003193265    272  -65.54637 -133.58590  132.91407    1.19846
_Sky_3296560003    273  -62.44432 -140.07346  132.93381    1.20826
_Cos_42041777003192924    274  -67.70482 -143.54751  132.94425    1.19221
_Sky_3296543379    275  -61.98973 -147.79370  132.95719    1.20995
_Cos_42041777003192957    276  -67.65685 -150.83069  132.96625    1.19266
_Cos_42041777003174270    277  -63.09194 -159.99717  132.99393    1.20707
_Cos_42041777003193101    278  -67.34921 -158.83802  132.99036    1.19395
_Cos_42041777003174368    279  -62.15276 -163.48893  133.00443    1.21010
_Cos_42041777003192761    280  -69.60316 -167.91073  133.01749    1.18746
_Cos_42041777003173306    340  -71.79046 -171.08666  133.02691    1.18093
_Cos_42041777003193703    281  -63.11742 -173.85669  133.03539    1.20760
_Cos_42041777003192426    282  -71.74647 -173.65331  133.03456    1.18119
_Star_3075595779672133760    283  -61.52740 -182.59555  133.06139    1.21287
_Star_3075591278546411264    284  -69.31865 -183.61612  133.06420    1.18912
_Cos_42041639564242290    285  -63.04700 -187.26939  133.07518    1.20845
_Cos_42036691761914551    286  -77.46510   42.32452  132.36898    1.15785
_Cos_42036691761895695    288  -76.38222   35.21888  132.39107    1.16123
_Cos_42036691761912941    349  -87.19154   30.93982  132.40460    1.12779
_Cos_42036691761914315    289  -79.19166   29.84002  132.40787    1.15255
_Sky_3296504083    290  -75.63678   28.12649  132.41314    1.16358
_Sky_3296522616    291  -83.26304   23.80696  132.42674    1.13998
_Star_3075626905299666688    292  -75.49608   17.65268  132.44578    1.16409
_Cos_42036691761913725    293  -81.40122   14.87301  132.45454    1.14581
_Sky_3296501568    294  -76.12491   11.41192  132.46525    1.16219
_Cos_42036691761913428    295  -83.63123    8.33245  132.47496    1.13897
_Cos_42036691761915392    296  -72.15558    3.96884  132.48841    1.17458
_Cos_42036554322940465    297  -84.04184   -1.90353  132.50687    1.13781
_Star_3075615291708096896    298  -77.06962   -3.61342  132.51212    1.15943
_Cos_42036554322959689    299  -81.52532   -8.82345  132.52841    1.14570
_Cos_42036554322960811    300  -74.28936  -10.41623  132.53330    1.16815
_Cos_42036554322959665    301  -81.62276  -15.83690  132.55027    1.14550
_Sky_3296531350    302  -75.57573  -20.43480  132.56455    1.16431
_Star_3075614329635417984    303  -82.37063  -23.89994  132.57540    1.14332
_Cos_42036554322941254    304  -78.13220  -27.66195  132.58709    1.15651
_Sky_3296580990    305  -83.51723  -32.34468  132.60170    1.13993
_Sky_3296544841    306  -75.75364  -36.41945  132.61435    1.16405
_Cos_42042051881080055    307  -82.35631  -38.43223  132.62063    1.14365
_Cos_42042051881080730    308  -77.82082  -42.66806  132.63380    1.15778
_Cos_42042051881098277    309  -82.38929  -45.81294  132.64358    1.14371
_Cos_42042051881099805    310  -74.67591  -51.17689  132.66025    1.16771
_Cos_42042051881079442    311  -86.53917  -55.77095  132.67450    1.13113
_Cos_42041914442146732    312  -75.48389  -59.03174  132.68464    1.16540
_Cos_42041914442146994    314  -74.87108  -63.41442  132.69824    1.16740
_Cos_42041914442145724    313  -81.90724  -65.89516  132.70590    1.14571
_Sky_3296577378    315  -83.65195  -71.81236  132.72421    1.14049
_Cos_42041914442145012    373  -86.87727  -68.79914  132.71487    1.13044
_Sky_3296572157    316  -75.79699  -75.75570  132.73646    1.16488
_Cos_42041914442126340    317  -82.72240  -80.42282  132.75084    1.14362
_Cos_42041914442146705    318  -76.49199  -83.34851  132.75992    1.16295
_Sky_3296577130    319  -83.46471  -88.32571  132.77521    1.14159
_Cos_42041914442147106    320  -73.81535  -90.34416  132.78152    1.17144
_Cos_42041914442145826    321  -81.52789  -97.66605  132.80399    1.14788
_Cos_42041914442146367    322  -78.71630  -97.68244  132.80407    1.15655
_Cos_42041914442146193    323  -80.12489 -105.43618  132.82787    1.15248
_Sky_3296547492    324  -76.74734 -108.10973  132.83611    1.16299
_Sky_3296574993    325  -83.77377 -112.16470  132.84843    1.14151
_Cos_42041914442146951    326  -75.55264 -116.12845  132.86069    1.16697
_Cos_42041777003190475    327  -84.08520 -121.15161  132.87588    1.14092
_Cos_42041777003172838    328  -75.47561 -125.31742  132.88874    1.16756
_Cos_42041777003172445    330  -79.44977 -132.28328  132.90986    1.15563
_Sky_3296558312    331  -83.48451 -135.90420  132.92076    1.14341
_Star_3075594680160539520    332  -73.33839 -139.54475  132.93202    1.17472
_Cos_42041777003172038    333  -83.63455 -144.30630  132.94619    1.14335
_Sky_3296563089    334  -76.22107 -147.76606  132.95682    1.16624
_Cos_42041777003172311    335  -81.06633 -153.64820  132.97442    1.15167
_Cos_42041777003191860    336  -75.38359 -155.64304  132.98057    1.16917
_Sky_3296545010    337  -83.35789 -159.61387  132.99226    1.14497
_Star_3075594126109658112    338  -74.52045 -165.84852  133.01119    1.17232
_Cos_42041777003190378    339  -85.57939 -169.21174  133.02088    1.13872
_Sky_3296540803    341  -82.63488 -176.12747  133.04156    1.14810
_Cos_42041639564220258    342  -75.51895 -183.85108  133.06470    1.17022
_Cos_42036691761912308    343  -90.72644   52.10186  132.33892    1.11685
_Cos_42036691761893761    345  -90.26817   43.61713  132.36525    1.11826
_Cos_42036691761910935    346  -98.04535   37.86501  132.38330    1.09427
_Cos_42036691761892945    348  -95.85884   29.98054  132.40776    1.10103
_Cos_42036691761910701    350  -99.56160   20.72638  132.43662    1.08966
_Cos_42036691761912418    351  -90.35958   21.56446  132.43385    1.11805
_Cos_42036691761911066    352  -96.95213   15.19765  132.45378    1.09775
_Cos_42036691761912559    353  -89.17646   11.53673  132.46505    1.12179
_Cos_42036691761911118    354  -96.69328    8.34626  132.47510    1.09860
_Star_3075614707592532352    355  -88.80768    5.18500  132.48484    1.12299
_Star_3075614437010190848    356  -95.65072   -0.61725  132.50300    1.10192
_Cos_42036554322939456    357  -92.01096   -4.63162  132.51546    1.11321
_Sky_3296492637    358  -96.67062   -8.13513  132.52641    1.09887
_Cos_42036554322958562    359  -87.10920  -11.68238  132.53737    1.12846
_Sky_3296512440    360  -97.37631  -16.06594  132.55111    1.09682
_Sky_3296494944    362  -96.83687  -23.85244  132.57533    1.09862
_Cos_42042051881097231    363  -89.49282  -29.61409  132.59322    1.12140
_Cos_42042051881096126    364  -95.70365  -34.75352  132.60922    1.10234
_Cos_42042051881097332    365  -88.87371  -37.99875  132.61930    1.12349
_Cos_42042051881095898    366  -97.71259  -40.14914  132.62599    1.09626
_Cos_42042051881097132    367  -90.06084  -40.72758  132.62778    1.11988
_Cos_42042051881095687    368  -98.05198  -50.32339  132.65757    1.09547
_Cos_42042051881096739    369  -92.71704  -51.79404  132.66215    1.11195
_Cos_42042051881095116    370  -96.27560  -54.82262  132.67153    1.10107
_Cos_42041914442144341    371  -90.67712  -61.44787  132.69209    1.11851
_Sky_3296542396    372  -97.03953  -64.36723  132.70109    1.09899
_Cos_42041914442143077    374  -98.75385  -68.56754  132.71407    1.09384
_Cos_42041914442125523    375  -89.46403  -74.14972  132.73140    1.12263
_Star_3075616120637325824    376  -97.84934  -79.20452  132.74693    1.09698
_Cos_42041914442143979    377  -92.97312  -82.79583  132.75806    1.11210
_Cos_42041914442143240    378  -98.35985  -89.11041  132.77744    1.09577
_Cos_42041914442125328    379  -91.19314  -93.03848  132.78963    1.11795
_Cos_42041914442142989    380  -99.61389  -96.77174  132.80097    1.09222
_Cos_42041914442144619    381  -88.71123  -99.06736  132.80820    1.12581
_Cos_42041914442143404    382  -97.16921 -104.95549  132.82611    1.10006
_Star_3075570727127792640    383  -91.53745 -106.25610  132.83020    1.11740
_Cos_42041914442143550    384  -95.98420 -111.02534  132.84472    1.10395
_Cos_42041914442144686    385  -89.09136 -114.80113  132.85640    1.12527
_Sky_3296556843    386  -97.13198 -120.52532  132.87369    1.10087
_Sky_3296557119    387  -89.58888 -123.93693  132.88426    1.12414
_Cos_42041777003188573    388  -96.84137 -128.55388  132.89812    1.10215
_Cos_42041777003171084    389  -92.21732 -131.22858  132.90636    1.11643
_Sky_3296581333    390  -97.80029 -135.91725  132.92042    1.09959
_Cos_42041777003189078    391  -92.93686 -137.72126  132.92602    1.11455
_Cos_42041777003188864    392  -95.43779 -147.69679  132.95607    1.10744
_Cos_42041777003171431    393  -89.48750 -148.31683  132.95812    1.12564
_Cos_42041777003187966    394 -101.30325 -151.03432  132.96590    1.08976
_Cos_42041777003170324    396  -99.67796 -158.46832  132.98826    1.09515
_Cos_42041777003188923    398  -95.30434 -166.24536  133.01167    1.10893
_Cos_42041777003189278    399  -92.38570 -173.29077  133.03276    1.11825
_Cos_42036829200861711    400 -102.75324   59.11017  132.31753    1.07983
_Cos_42036691761907796    401 -109.99891   55.96531  132.32749    1.05756
_Cos_42036691761910339    402 -100.95198   53.20975  132.33576    1.08534
_Cos_42036691761908038    403 -114.82013   50.25253  132.34532    1.04274
_Cos_42036691761909725    404 -104.71480   45.28264  132.36044    1.07375
_Cos_42036691761909993    406 -103.12691   34.24143  132.39468    1.07863
_Cos_42036691761908859    407 -109.85026   30.97566  132.40497    1.05796
_Sky_3296511229    408 -103.43182   27.53696  132.41552    1.07771
_Cos_42036691761907985    409 -115.51536   23.45690  132.42844    1.04060
_Cos_42036691761910234    410 -101.74221   18.78107  132.44271    1.08296
_Star_3075612783447156864    411 -109.42173   14.48095  132.45621    1.05936
_Cos_42036691761892128    412 -101.39408   11.61883  132.46499    1.08408
_Cos_42036691761890449    413 -114.29760    5.89611  132.48297    1.04446
_Cos_42036691761910022    414 -102.84470    3.14246  132.49138    1.07970
_Star_3075612100547986688    415 -108.02146   -0.12194  132.50160    1.06381
_Cos_42036554322955909    416 -102.71016   -3.52955  132.51214    1.08019
_Cos_42036554322954923    417 -109.04474   -6.62861  132.52185    1.06075
_Cos_42036554322956123    418 -101.81793  -11.18959  132.53597    1.08305
_Cos_42036554322954026    419 -113.50241  -17.41288  132.55540    1.04723
_Cos_42036554322955375    420 -105.95594  -20.18872  132.56399    1.07046
_Sky_3296529649    421 -110.93396  -24.27772  132.57672    1.05524
_Sky_3296547236    422 -103.74665  -28.63634  132.59023    1.07743
_Cos_42042051881076537    423 -108.75223  -32.90940  132.60352    1.06213
_Cos_42042051881095293    424 -101.16436  -36.74265  132.61541    1.08555
_Cos_42042051881095006    426 -103.30208  -42.75155  132.63407    1.07912
_Cos_42042051881094021    427 -109.63472  -47.69760  132.64939    1.05979
_Cos_42042051881077151    428 -104.32027  -55.89359  132.67481    1.07634
_Cos_42042051881094140    429 -108.95447  -52.90792  132.66554    1.06202
_Cos_42041914442123302    430 -107.03455  -62.88684  132.69643    1.06822
