# Exposure 1: duration 900s, RA: 132.59999999999997, Dec: -0.2, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40973326578903065     65  -27.03652  -19.99667  132.66273   -0.28458
_Sky_3286542845     67  -27.38232  -24.18700  132.67583   -0.28561
_Cos_40973330873861119     68  -23.55547  -25.26030  132.67914   -0.27364
_Cos_40973189139952979     69  -28.94357  -32.12536  132.70062   -0.29037
_Star_3074575772183325696     70  -18.29435  -36.38325  132.71381   -0.25706
_Star_3074572576727952256     74  -22.52068  -51.05130  132.75958   -0.27003
_Star_3074572306145813504     75  -28.55398  -56.71037  132.77724   -0.28876
_Star_3074572924621096832     76  -18.84831  -59.69474  132.78645   -0.25844
_Cos_40973189139953211     77  -27.51156  -66.95232  132.80907   -0.28534
_Cos_40973193434891142     78  -19.76929  -67.25318  132.80995   -0.26120
_Cos_40973189139953632     79  -25.98266  -74.26404  132.83175   -0.28045
_Sky_3286544713     80  -20.25757  -75.69495  132.83615   -0.26258
_Cos_40973189139952633     81  -30.73259  -77.86294  132.84293   -0.29517
_Star_3074577838063666048     82  -21.65563  -84.74929  132.86420   -0.26679
_Cos_40973051700995796     83  -27.85610  -90.22946  132.88118   -0.28598
_Cos_40973055995955544     84  -20.87859  -96.11233  132.89931   -0.26417
_Cos_40973051700996017     85  -25.94661  -93.11365  132.89008   -0.27999
_Cos_40973055995954878     86  -23.57824  -96.99886  132.90206   -0.27255
_Star_3074565777795490304     87  -30.11541 -103.78607  132.92299   -0.29273
_Sky_3286554306     88  -20.54575 -107.96513  132.93581   -0.26292
_Sky_3286586349     92  -21.07918 -123.92801  132.98475   -0.26427
_Sky_3286567937     93  -27.97764 -128.20525  132.99784   -0.28557
_Sky_3286576562     95  -27.58887 -135.88403  133.02124   -0.28419
_Cos_40973055995955467     96  -21.41970 -141.00337  133.03679   -0.26498
_Cos_40972918557003501     98  -18.30379 -147.68104  133.05702   -0.25521
_Sky_3286545576     99  -27.82663 -152.06640  133.07030   -0.28454
_Star_3074566769931870336    100  -20.41271 -157.61446  133.08703   -0.26152
_Cos_40972914262046415    101  -30.21402 -164.22026  133.10689   -0.29159
_Cos_40972914262046524    103  -29.49809 -167.85892  133.11780   -0.28928
_Cos_40972918557003796    104  -17.30572 -171.90113  133.12990   -0.25163
_Cos_40972914262047142    105  -26.69573 -179.02653  133.15115   -0.28036
_Star_3074563918073581696    106  -22.51262 -181.65137  133.15897   -0.26743
_Sky_3286546031    107  -28.18451 -184.51252  133.16745   -0.28478
_Sky_3286541320    109  -28.40820 -191.74409  133.18884   -0.28526
_Cos_40972918556984748    110  -16.81425 -194.23180  133.19620   -0.24964
_Sky_3286556866    111  -28.40439 -200.79175  133.21545   -0.28498
_Sky_3286577933    112  -21.40034 -204.06877  133.22508   -0.26346
_Sky_3286562151    113  -28.61441 -208.51997  133.23805   -0.28539
_Cos_40972781118051142    114  -21.67992 -214.41779  133.25524   -0.26404
_Sky_3286495565    115  -34.23233   20.20810  132.53719   -0.30753
_Sky_3286540091    116  -41.34489   16.33152  132.54940   -0.32968
_Sky_3286518885    117  -34.70544   11.34952  132.56487   -0.30891
_Cos_40967829020761910    119  -33.80465    5.95075  132.58173   -0.30604
_Sky_3286544630    120  -41.30360   -0.53463  132.60208   -0.32936
_Cos_40973326578901591    121  -37.44275   -3.06053  132.60993   -0.31729
_Cos_40973326578901354    122  -39.32942   -7.83707  132.62488   -0.32311
_Cos_40973326578900268    182  -46.11449   -8.53177  132.62712   -0.34426
_Star_3074573302578262912    124  -43.94517  -15.04349  132.64744   -0.33741
_Cos_40973326578901407    125  -38.55179  -17.57659  132.65529   -0.32056
_Star_3074573714895115648    126  -39.98991  -23.35494  132.67335   -0.32496
_Star_3074573852334061312    127  -32.87507  -28.72610  132.69005   -0.30269
_Cos_40973189139950124    128  -43.09449  -28.51918  132.68950   -0.33456
_Cos_40973189139951705    129  -35.22891  -38.04642  132.71915   -0.30988
_Star_3074570656878387200    130  -40.35342  -41.66112  132.73046   -0.32580
_Cos_40973189139952371    131  -32.03816  -45.22629  132.74151   -0.29982
_Sky_3286578057    132  -41.60380  -48.23723  132.75096   -0.32958
_Cos_40973189139952006    133  -34.14626  -55.37631  132.77313   -0.30622
_Cos_40973189139950678    134  -40.14614  -54.45532  132.77030   -0.32493
_Cos_40973189139952332    135  -32.18278  -58.74273  132.78359   -0.30004
_Cos_40973189139951047    136  -38.24536  -63.74149  132.79916   -0.31883
_Cos_40973189139951156    137  -38.01515  -66.86395  132.80886   -0.31806
_Cos_40973189139929452    138  -40.21092  -70.75684  132.82095   -0.32481
_Cos_40973189139951564    139  -36.21537  -78.30160  132.84432   -0.31223
_Cos_40973189139950344    140  -42.42980  -80.57041  132.85136   -0.33151
_Cos_40973051700976172    141  -34.20335  -88.12256  132.87470   -0.30577
_Cos_40973051700993258    142  -44.26840  -87.09002  132.87153   -0.33707
_Sky_3286572556    143  -34.84776  -92.15255  132.88715   -0.30768
_Sky_3286570860    144  -41.23027  -96.16137  132.89953   -0.32742
_Cos_40973051700995214    145  -31.54264  -99.78699  132.91068   -0.29725
_Sky_3286562635    146  -41.28360 -104.54550  132.92534   -0.32739
_Cos_40973051700994592    147  -35.59482 -106.48786  132.93132   -0.30969
_Cos_40973051700975407    148  -40.02512 -113.26894  132.95214   -0.32327
_Cos_40973051700975576    149  -38.85766 -115.04737  132.95759   -0.31960
_Cos_40973051700993941    150  -39.38759 -121.45135  132.97720   -0.32108
_Sky_3286542505    151  -34.46001 -123.95778  132.98487   -0.30575
_Cos_40973051700975607    152  -38.77591 -128.63949  132.99916   -0.31900
_Sky_3286585418    153  -34.90930 -132.21582  133.01007   -0.30693
_Star_3074564914505952512    154  -41.15343 -137.64543  133.02657   -0.32610
_Cos_40973051700975116    156  -42.60673 -139.51175  133.03223   -0.33053
_Cos_40973051700994727    155  -34.35544 -138.22756  133.02836   -0.30507
_Cos_40972914262044719    157  -38.49930 -149.71109  133.06315   -0.31755
_Cos_40972914262044181    158  -41.13826 -154.54624  133.07773   -0.32554
_Cos_40972914262044811    159  -38.37817 -155.88378  133.08178   -0.31699
_Cos_40972914262022234    160  -42.08105 -161.16411  133.09764   -0.32824
_Cos_40972914262045800    161  -33.29824 -166.88367  133.11486   -0.30101
_Cos_40972914262045277    163  -35.54724 -168.36972  133.11930   -0.30789
_Sky_3286561278    162  -41.60447 -168.31930  133.11910   -0.32653
_Cos_40972914262044904    165  -37.94377 -182.37648  133.16104   -0.31481
_Cos_40972914262044512    166  -39.74217 -183.45195  133.16421   -0.32029
_Star_3074563029016531328    167  -34.62077 -190.53520  133.18522   -0.30435
_Sky_3286564181    168  -42.23253 -192.25091  133.19020   -0.32761
_Sky_3286561399    169  -35.10833 -196.56681  133.20299   -0.30564
_Sky_3286574809    170  -41.63157 -200.66131  133.21493   -0.32545
_Sky_3286580973    171  -34.37220 -203.69339  133.22390   -0.30315
_Cos_40967829020742269    172  -47.10989   25.45853  132.52099   -0.34773
_Cos_40967829020760165    174  -46.70686   18.65337  132.54222   -0.34642
_Cos_40967829020758326    175  -57.92756   15.60978  132.55189   -0.38133
_Cos_40967829020758544    177  -56.36757   11.65205  132.56422   -0.37643
_Cos_40967829020741831    176  -50.44425    9.66456  132.57034   -0.35797
_Cos_40967829020759417    178  -50.51808    5.38899  132.58370   -0.35815
_Star_3074197883780837888    179  -55.93516    0.18291  132.60002   -0.37496
_Cos_40973326578899629    180  -49.49679   -3.29842  132.61082   -0.35487
_Cos_40973326578898318    181  -57.18839  -11.29090  132.63586   -0.37871
_Cos_40973326578898970    183  -53.16756  -13.97151  132.64418   -0.36616
_Cos_40973326578879854    241  -58.79709  -12.80776  132.64061   -0.38370
_Cos_40973326578899979    184  -47.69813  -18.45213  132.65812   -0.34906
_Cos_40973326578879994    185  -57.86727  -23.50675  132.67398   -0.38064
_Cos_40973189139928174    186  -49.08506  -30.76067  132.69654   -0.35319
_Cos_40973189139948339    187  -53.35442  -32.24434  132.70120   -0.36645
_Cos_40973189139926878    247  -58.01725  -35.88670  132.71258   -0.38090
_Sky_3286564093    188  -48.12206  -36.17739  132.71342   -0.35010
_Cos_40973189139948434    189  -52.99286  -38.01594  132.71919   -0.36523
_Sky_3286574126    190  -48.09762  -44.02401  132.73787   -0.34988
_Cos_40973189139927686    191  -52.58379  -48.39546  132.75151   -0.36376
_Sky_3286572815    192  -48.73410  -52.54007  132.76439   -0.35170
_Cos_40973189139949189    194  -49.75512  -60.91714  132.79043   -0.35471
_Cos_40973189139947466    195  -57.70745  -61.42996  132.79205   -0.37941
_Cos_40973189139948975    196  -50.36741  -69.19807  132.81614   -0.35643
_Cos_40973189139927082    197  -56.84827  -69.21577  132.81620   -0.37657
_Cos_40973189139948941    198  -50.76834  -74.20041  132.83165   -0.35757
_Cos_40973189139948824    200  -51.71837  -83.18902  132.85947   -0.36030
_Sky_3286553478    201  -55.36544  -88.55184  132.87603   -0.37148
_Cos_40973051700992805    202  -46.88541  -90.02730  132.88060   -0.34513
_Sky_3286549631    203  -55.85230  -95.56626  132.89767   -0.37280
_Sky_3286555323    204  -48.18760 -100.41563  132.91263   -0.34891
_Star_3074558630970042112    205  -56.58736 -105.72713  132.92893   -0.37478
_Cos_40973051700990826    263  -58.77842 -100.29049  132.91220   -0.38173
_Sky_3286581688    206  -48.46494 -108.47977  132.93742   -0.34955
_Sky_3286574548    207  -55.63919 -111.63761  132.94708   -0.37167
_Cos_40973051700992707    208  -47.64188 -117.84819  132.96615   -0.34674
_Cos_40973051700991373    209  -55.82794 -119.21579  132.97028   -0.37202
_Cos_40973051700992896    210  -47.05351 -124.62410  132.98687   -0.34472
_Cos_40973051700990932    211  -58.25938 -125.80977  132.99040   -0.37932
_Sky_3286562000    212  -48.13969 -131.61632  133.00819   -0.34787
_Cos_40973051700972919    213  -59.29465 -136.64522  133.02337   -0.38213
_Cos_40973051700992975    214  -46.69584 -140.73928  133.03593   -0.34312
_Sky_3286570307    215  -55.55677 -144.69119  133.04781   -0.37032
_Star_3074561688986745856    216  -50.34113 -149.01391  133.06095   -0.35409
_Cos_40972914262041733    217  -53.49147 -156.25173  133.08274   -0.36353
_Cos_40972914262043183    218  -45.53292 -156.03326  133.08217   -0.33904
_Cos_40972914262042063    219  -51.95418 -160.57325  133.09575   -0.35864
_Cos_40972914262019962    279  -58.24671 -163.10704  133.10326   -0.37788
_Sky_3286551996    220  -49.02211 -164.08315  133.10633   -0.34949
_Cos_40972914262041149    221  -55.73356 -170.00688  133.12395   -0.36988
_Cos_40972914262042905    222  -47.04290 -173.60533  133.13483   -0.34306
_Cos_40972914262042082    223  -52.09188 -174.86786  133.13852   -0.35850
_Star_3074562273102290432    224  -48.69046 -179.08060  133.15111   -0.34790
_Sky_3286564401    225  -55.40455 -183.65825  133.16457   -0.36828
_Cos_40972914262021785    226  -45.73903 -188.41755  133.17883   -0.33849
_Cos_40972914262041821    227  -53.28059 -192.62031  133.19109   -0.36139
_Star_3074374664634989184    228  -47.73255 -196.84686  133.20363   -0.34425
_Sky_3286499579    229  -61.97174   36.19031  132.48778   -0.39405
_Sky_3286499874    230  -69.68296   32.21816  132.50030   -0.41798
_Cos_40967829020757986    231  -60.07591   30.48213  132.50553   -0.38812
_Cos_40967829020756230    234  -71.46054   18.50130  132.54308   -0.42340
_Cos_40967829020756296    236  -70.88924   11.62895  132.56450   -0.42157
_Cos_40967829020757708    237  -61.47711    6.19515  132.58132   -0.39227
_Cos_40973326578896625    238  -67.82948    2.60000  132.59263   -0.41197
_Cos_40973326578895821    298  -72.69729   -0.47769  132.60229   -0.42705
_Cos_40973326578897283    239  -63.31212   -2.05058  132.60708   -0.39788
_Cos_40973326578895910    240  -72.23220   -7.76248  132.62500   -0.42551
_Cos_40973326578896086    242  -71.03280  -13.95811  132.64431   -0.42170
_Cos_40973326578897720    243  -61.02388  -17.24474  132.65447   -0.39056
_Cos_40973326578897429    245  -62.87418  -23.42585  132.67377   -0.39621
_Cos_40973326578896568    244  -67.91829  -25.39252  132.67994   -0.41185
_Cos_40973189139945914    246  -66.27568  -34.22813  132.70746   -0.40659
_Sky_3286551620    248  -69.15178  -40.37637  132.72662   -0.41540
_Cos_40973189139947084    249  -60.09779  -42.33877  132.73269   -0.38724
_Sky_3286582634    250  -68.98614  -48.27088  132.75118   -0.41472
_Cos_40973189139946426    251  -63.55079  -54.11206  132.76932   -0.39772
_Cos_40973189139944783    252  -71.83657  -57.09596  132.77860   -0.42335
_Star_3074557595881638784    253  -64.80101  -61.09926  132.79103   -0.40144
_Sky_3286576052    254  -69.84567  -64.09039  132.80031   -0.41701
_Star_3074557458442688000    255  -63.41454  -69.94745  132.81847   -0.39692
_Cos_40973189139946027    256  -65.50560  -72.93827  132.82773   -0.40333
_Cos_40973189139946047    257  -65.39167  -75.05206  132.83428   -0.40292
_Cos_40973189139925260    258  -70.06037  -83.22178  132.85952   -0.41715
_Cos_40973189139947268    259  -59.41382  -82.89201  132.85854   -0.38418
_Cos_40973051700989302    260  -69.24492  -86.65536  132.87013   -0.41453
_Cos_40973051700972505    261  -61.92458  -94.98747  132.89586   -0.39162
_Cos_40973051700990183    265  -63.36425 -103.89558  132.92326   -0.39581
_Cos_40973051700971261    264  -72.38147 -106.40803  132.93089   -0.42358
_Cos_40973051700989717    266  -67.65990 -110.04463  132.94209   -0.40888
_Cos_40973051700988829    324  -73.58863 -111.57792  132.94672   -0.42712
_Star_3074555504233849216    267  -62.29508 -115.98693  132.96035   -0.39211
_Cos_40973051700971651    268  -69.28301 -120.81447  132.97503   -0.41351
_Cos_40973051700990049    269  -64.92075 -124.90692  132.98757   -0.39990
_Cos_40973051700971733    272  -68.68888 -131.62120  133.00797   -0.41126
_Cos_40973051700971216    270  -73.03503 -131.36076  133.00711   -0.42465
_Sky_3286562960    271  -62.13353 -131.85423  133.00877   -0.39106
_Cos_40973051700972626    273  -61.58904 -143.74788  133.04487   -0.38893
_Cos_40972914262018404    274  -69.60298 -146.63093  133.05345   -0.41346
_Cos_40972914262039655    275  -64.93375 -148.44421  133.05902   -0.39903
_Cos_40972914262039705    277  -64.17212 -152.49773  133.07126   -0.39652
_Sky_3286585379    280  -69.52632 -168.35225  133.11871   -0.41222
_Sky_3286576521    282  -69.83347 -175.74048  133.14072   -0.41279
_Sky_3286554536    284  -69.69570 -183.63886  133.16415   -0.41196
_Cos_40967966459708111    286  -78.81754   43.64351  132.46493   -0.44633
_Cos_40967966459707981    289  -80.38591   33.95334  132.49510   -0.45116
_Cos_40967829020754612    291  -81.16871   26.47780  132.51839   -0.45355
_Star_3074197127866571136    292  -75.35292   17.49484  132.54628   -0.43547
_Cos_40967829020754928    293  -79.61782   17.21125  132.54723   -0.44868
_Cos_40967829020754581    295  -81.73898   12.23229  132.56278   -0.45521
_Sky_3286515054    294  -75.95347   11.77156  132.56413   -0.43728
_Star_3074194276008405888    296  -75.54443    2.21775  132.59392   -0.43591
_Cos_40973326578876602    297  -84.38500    0.50007  132.59938   -0.46328
_Cos_40973326578894485    299  -79.84449   -7.10706  132.62304   -0.44912
_Cos_40973322283934837    357  -87.27874   -5.82172  132.61911   -0.47215
_Sky_3286561488    300  -75.47571  -12.37557  132.63942   -0.43551
_Cos_40973326578894075    301  -82.02979  -13.30310  132.64237   -0.45580
_Cos_40973322283916469    359  -87.23665  -13.50077  132.64303   -0.47191
_Star_3074193696188501760    302  -75.67424  -21.53935  132.66799   -0.43598
_Cos_40973189139942839    303  -81.39458  -27.26869  132.68587   -0.45360
_Sky_3286574795    304  -75.72565  -27.64813  132.68702   -0.43603
_Sky_3286579538    306  -75.62100  -35.86388  132.71260   -0.43555
_Cos_40973189139942389    307  -84.07359  -41.58992  132.73044   -0.46159
_Cos_40973189139924222    308  -76.99987  -40.66104  132.72753   -0.43972
_Cos_40973189139943751    310  -76.45137  -47.56003  132.74898   -0.43787
_Cos_40973189139923595    309  -81.52699  -49.41430  132.75475   -0.45354
_Cos_40973189139923498    311  -82.30843  -59.46889  132.78595   -0.45570
_Sky_3286547854    312  -76.54687  -59.81628  132.78704   -0.43787
_Star_3074556088349418880    313  -81.68209  -65.57331  132.80487   -0.45360
_Sky_3286570880    314  -75.59605  -68.28090  132.81328   -0.43470
_Sky_3286561038    315  -83.32052  -72.57199  132.82653   -0.45846
_Cos_40973189139944541    316  -73.22802  -76.26071  132.83799   -0.42715
_Cos_40973189139943025    317  -80.34768  -78.68043  132.84543   -0.44909
_Cos_40973189139924826    318  -73.31810  -83.68816  132.86094   -0.42721
_Sky_3286567492    319  -83.52395  -88.42421  132.87547   -0.45858
_Cos_40973051700970677    322  -76.90210  -95.95405  132.89872   -0.43789
_Cos_40973051700987758    320  -80.58339  -92.79287  132.88895   -0.44936
_Sky_3286541525    321  -83.00149  -95.79967  132.89818   -0.45671
_Sky_3286564283    323  -83.43028 -104.43201  132.92469   -0.45772
_Cos_40973051700987256    325  -84.66324 -116.46344  132.96150   -0.46103
_Sky_3286576801    326  -76.70082 -116.30082  132.96113   -0.43654
_Cos_40973051700987213    327  -84.99604 -122.31996  132.97937   -0.46180
_Cos_40973051700987894    328  -79.42962 -123.10164  132.98185   -0.44466
_Sky_3286544157    329  -83.47606 -127.53865  132.99529   -0.45691
_Cos_40973051700987958    330  -79.72293 -132.23354  133.00964   -0.44517
_Cos_40973051700987733    331  -81.43621 -135.61687  133.01987   -0.45028
_Cos_40973051700988121    332  -79.10113 -140.62137  133.03508   -0.44289
_Cos_40973051700987545    333  -81.90862 -146.32256  133.05225   -0.45122
_Cos_40972914262037215    334  -78.91370 -149.30786  133.06133   -0.44190
_Star_3074372328172766976    336  -76.68926 -158.19901  133.08813   -0.43465
_Sky_3286586578    337  -82.94922 -159.68477  133.09241   -0.45372
_Sky_3286573255    340  -76.42657 -171.71395  133.12855   -0.43315
_Sky_3286500940    343  -90.05896   52.04270  132.43911   -0.48108
_Cos_40967962164750388    825  -86.96974   54.28587  132.43207   -0.47154
_Star_3074195135001729664    345  -89.44191   44.72430  132.46181   -0.47919
_Cos_40967962164748455    346  -98.41129   35.84536  132.48960   -0.50685
_Star_3074192081280824064    348  -96.44414   31.94968  132.50167   -0.50078
_Sky_3286529482    349  -89.57155   27.96091  132.51393   -0.47955
_Cos_40967824725795985    351  -90.67060   19.22727  132.54114   -0.48289
_Cos_40967824725795545    352  -93.41573   17.16520  132.54760   -0.49136
_Cos_40967824725796571    353  -86.89273   12.64021  132.56159   -0.47116
_Cos_40967824725795206    354  -95.21854    9.59426  132.57120   -0.49686
_Cos_40967824725777924    355  -86.21390    4.47840  132.58701   -0.46898
_Sky_3286548787    356  -97.38496    0.41151  132.59981   -0.50345
_Cos_40973322283933466    358  -95.87509   -5.33169  132.61768   -0.49871
_Cos_40973322283933009    360  -98.44685  -16.80356  132.65340   -0.50647
_Cos_40973322283933620    362  -94.84593  -20.94239  132.66626   -0.49529
_Cos_40973184844961935    363  -87.59007  -28.05839  132.68836   -0.47275
_Cos_40973184844979539    364  -93.98796  -33.62846  132.70571   -0.49240
_Cos_40973184844979924    365  -90.48460  -34.34560  132.70793   -0.48157
_Cos_40973184844979449    366  -94.68292  -36.19334  132.71368   -0.49448
_Sky_3286581023    367  -89.62735  -43.57726  132.73662   -0.47871
_Cos_40973184844979496    368  -94.86592  -49.41860  132.75475   -0.49473
_Cos_40973184844961163    370  -95.45225  -56.05446  132.77533   -0.49636
_Cos_40973184844978921    372  -98.24290  -67.93181  132.81208   -0.50460
_Star_3074555779111774464    373  -91.16825  -69.61596  132.81734   -0.48276
_Cos_40973184844978611    374 -100.43150  -68.78292  132.81469   -0.51130
_Cos_40973184844978706    376  -99.62380  -80.06216  132.84952   -0.50843
_Cos_40973184844979800    377  -92.06491  -83.75758  132.86100   -0.48506
_Sky_3286547079    378  -96.89395  -87.90869  132.87373   -0.49976
_Cos_40973047406028819    438  -99.48558  -89.90690  132.87984   -0.50764
_Star_3074553129115620736    379  -92.28279  -92.77761  132.88877   -0.48540
_Cos_40973047406029100    380  -98.57191  -92.92339  132.88913   -0.50472
_Cos_40973047406029887    381  -93.56044  -96.66335  132.90069   -0.48918
_Cos_40973047406029474    382  -96.34247 -104.05448  132.92332   -0.49742
_Cos_40973047406029779    383  -94.82351 -107.45537  132.93377   -0.49262
_Cos_40973047406008355    384  -99.74855 -112.85551  132.95018   -0.50748
_Cos_40973047406030653    385  -89.62572 -119.08266  132.96940   -0.47616
_Sky_3286572204    386  -97.76340 -120.06404  132.97221   -0.50106
_Cos_40973047406029919    387  -93.94677 -122.07082  132.97842   -0.48927
_Cos_40973047406028854    388 -100.12161 -127.05389  132.99342   -0.50793
_Cos_40973047406031059    389  -87.23689 -131.46603  133.00714   -0.46827
_Cos_40973047406029953    390  -93.91778 -134.30465  133.01559   -0.48859
_Cos_40973047406030890    391  -88.74339 -138.72749  133.02912   -0.47253
_Cos_40973047406029167    392  -97.88336 -146.35917  133.05189   -0.50005
_Cos_40973047406028674    450 -100.27019 -141.54326  133.03729   -0.50760
_Sky_3286582331    393  -89.59628 -147.81798  133.05655   -0.47467
_Sky_3286575796    394  -96.86652 -151.92118  133.06866   -0.49663
_Cos_40967962164747802    400 -102.61134   56.77839  132.42477   -0.51974
_Cos_40967962164746097    401 -113.52954   53.99072  132.43372   -0.55327
_Cos_40967962164746819    403 -108.54822   52.15833  132.43925   -0.53800
_Cos_40967962164729313    402 -102.20708   48.21805  132.45129   -0.51853
_Sky_3286520082    404 -103.93940   43.53600  132.46586   -0.52387
_Cos_40967962164746975    405 -108.31851   37.91091  132.48342   -0.53733
_Star_3074191939546041600    406 -101.16765   36.80108  132.48670   -0.51534
_Cos_40967824725793175    407 -108.22179   29.28022  132.51021   -0.53703
_Cos_40967824725775252    408 -106.60179   27.12745  132.51687   -0.53204
_Sky_3286512903    409 -111.07852   23.60962  132.52788   -0.54578
_Cos_40967824725794226    410 -101.66649   17.21047  132.54760   -0.51680
_Sky_3286525250    412 -104.08016   11.47669  132.56548   -0.52419
_Cos_40967824725793425    413 -107.08891    9.76287  132.57085   -0.53343
_Cos_40967824725792612    415 -111.56303    3.00650  132.59192   -0.54711
_Cos_40967824725793483    414 -106.55327    4.15088  132.58830   -0.53173
_Cos_40973322283931919    416 -105.58440   -6.14838  132.62032   -0.52862
_Cos_40973322283931060    417 -111.80858   -9.37039  132.63039   -0.54771
_Sky_3286575154    418 -103.47398  -12.18744  132.63908   -0.52204
_Sky_3286582370    419 -110.55451  -15.99074  132.65096   -0.54375
_Sky_3286560117    420 -103.26419  -20.53189  132.66503   -0.52125
_Cos_40973184844959487    421 -110.54844  -26.73548  132.68434   -0.54352
_Cos_40973184844960347    422 -102.95225  -29.21038  132.69200   -0.52012
_Cos_40973184844977418    423 -108.95916  -33.24898  132.70456   -0.53850
_Cos_40973184844977911    424 -105.87050  -35.38180  132.71118   -0.52896
_Cos_40973184844977475    425 -108.89249  -41.52796  132.73025   -0.53810
_Cos_40973184844978098    426 -104.76932  -40.92099  132.72837   -0.52544
_Star_3074180158451758208    427 -108.87200  -47.65869  132.74926   -0.53787
_Sky_3286572502    430 -104.10907  -60.51426  132.78909   -0.52287
_Cos_40973184844959341    431 -112.06910  -62.56562  132.79537   -0.54723
_Cos_40973184844977869    432 -106.49042  -67.21732  132.80980   -0.52997
_Cos_40973184844977610    433 -108.22149  -69.85059  132.81791   -0.53519
_Cos_40973184844978282    434 -103.34542  -73.60413  132.82955   -0.52009
_Cos_40973184844959216    435 -113.64876  -82.13719  132.85571   -0.55135
_Cos_40973047406007667    436 -105.04432  -86.95481  132.87067   -0.52481
_Cos_40973047406027021    437 -111.36675  -86.43041  132.86896   -0.54420
_Cos_40973047406027460    439 -109.17345  -96.78496  132.90079   -0.53705
_Cos_40973047406026632    499 -114.40323  -98.72681  132.90663   -0.55294
_Sky_3286554373    440 -103.65006  -99.70335  132.90985   -0.52001
_Sky_3286562598    441 -111.19148 -104.45394  132.92424   -0.54287
_Star_3074551827741853824    442 -106.43855 -107.93193  132.93498   -0.52818
