# Exposure 1: duration 900s, RA: 129.39999999999998, Dec: -0.25, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40964393046922696     89  -24.68443 -113.77950  129.75369   -0.32563
_Cos_40964393046905415     91  -29.67410 -115.71764  129.75965   -0.34107
_Sky_2867635641     90  -20.32839 -116.64653  129.76246   -0.31205
_Sky_2867665219     93  -28.44770 -127.67670  129.79623   -0.33700
_Cos_40964393046906189     94  -23.23169 -132.75463  129.81170   -0.32073
_Cos_40964393046922107     95  -29.59668 -132.96012  129.81234   -0.34043
_Sky_2867668252     96  -20.46634 -140.40098  129.83495   -0.31200
_Cos_40964393046922537     97  -26.26513 -147.52865  129.85658   -0.32978
_Sky_2867625895     98  -20.96210 -148.59491  129.85980   -0.31336
_Cos_40964393046905683     99  -27.63740 -150.84008  129.86660   -0.33394
_Cos_40964393046906399    100  -21.63174 -157.71491  129.88733   -0.31523
_Cos_40964393046922598    101  -25.84757 -158.95793  129.89108   -0.32821
_Cos_40964255607952099    103  -28.12824 -170.32876  129.92520   -0.33495
_Sky_2867654141    104  -21.41030 -171.90871  129.92993   -0.31422
_Sky_2867666720    105  -27.95542 -175.91449  129.94188   -0.33427
_Cos_40964255607968128    106  -21.12310 -182.62317  129.96185   -0.31308
_Star_3075134289730464256    107  -28.31495 -185.04784  129.96903   -0.33512
_Cos_40964255607968193    108  -20.06968 -187.26184  129.97561   -0.30974
_Sky_2867644292    109  -27.62754 -192.33352  129.99058   -0.33280
_Cos_40964255607966794    169  -31.88519 -194.79234  129.99780   -0.34577
_Sky_2867646920    110  -20.87976 -196.87795  130.00399   -0.31199
_Cos_40964255607952006    111  -29.02849 -201.35616  130.01710   -0.33682
_Sky_2867654163    112  -21.17659 -204.37859  130.02599   -0.31271
_Cos_40964255607967176    113  -27.84076 -206.55935  130.03233   -0.33303
_Cos_40964255607968371    114  -19.00314 -209.07450  130.03970   -0.30594
_Sky_2867585593    116  -41.69273   16.45595  129.34902   -0.38077
_Star_3073679876366187648    117  -35.27473   10.94298  129.36616   -0.36069
_Cos_40959170366688134    119  -37.25710    0.30974  129.39941   -0.36675
_Sky_2867573779    120  -41.51486    0.42418  129.39910   -0.38003
_Sky_2867585938    121  -34.73838   -3.86327  129.41242   -0.35884
_Sky_2867574670    123  -34.40733  -12.25560  129.43864   -0.35769
_Cos_40959170366687593    124  -42.96644  -18.54295  129.45837   -0.38430
_Cos_40959170366673453    125  -32.70252  -16.55156  129.45204   -0.35231
_Sky_2867582190    126  -41.59862  -24.55254  129.47712   -0.37995
_Sky_2867583402    127  -33.98328  -28.26398  129.48863   -0.35614
_Sky_2867576566    128  -42.16475  -31.78308  129.49968   -0.38160
_Cos_40959170366672191    130  -43.07997  -36.30271  129.51379   -0.38438
_Cos_40959170366672871    131  -37.57196  -40.87308  129.52799   -0.36713
_Cos_40959032927718180    132  -46.34988  -47.71485  129.54937   -0.39436
_Sky_2867583967    134  -42.05470  -55.77434  129.57442   -0.38083
_Cos_40959032927734517    136  -41.50398  -60.22337  129.58825   -0.37903
_Cos_40959032927735092    135  -36.58469  -58.95345  129.58428   -0.36373
_Cos_40959032927735109    137  -36.78753  -69.00952  129.61552   -0.36417
_Cos_40959032927718355    138  -44.86520  -72.11713  129.62519   -0.38924
_Cos_40964530485858437    139  -37.58840  -76.05946  129.63738   -0.36652
_Cos_40964530485874005    140  -42.82263  -82.34460  129.65686   -0.38266
_Cos_40964530485858625    141  -36.03410  -84.53127  129.66361   -0.36151
_Sky_2867634508    142  -41.78654  -87.86957  129.67394   -0.37932
_Cos_40964530485873802    200  -44.63894  -85.51178  129.66666   -0.38823
_Cos_40964530485875133    143  -34.32076  -95.70832  129.69812   -0.35594
_Sky_2867654522    144  -41.69586  -96.10122  129.69935   -0.37884
_Cos_40964530485858776    145  -35.12999  -99.08373  129.70853   -0.35838
_Cos_40964393046920335    146  -43.10463 -104.19104  129.72426   -0.38301
_Cos_40964393046904585    147  -37.23097 -109.00736  129.73906   -0.36467
_Cos_40964393046920711    148  -40.50315 -113.95609  129.75425   -0.37470
_Cos_40964393046921525    149  -33.71627 -119.26870  129.77053   -0.35352
_Cos_40964393046904217    150  -40.63130 -123.38958  129.78313   -0.37484
_Cos_40964393046904486    151  -38.22861 -123.74416  129.78422   -0.36739
_Cos_40964393046921174    153  -36.48565 -133.75797  129.81477   -0.36173
_Sky_2867647847    154  -41.52904 -136.41484  129.82283   -0.37725
_Cos_40964393046904531    157  -38.04248 -145.62590  129.85080   -0.36622
_Cos_40964393046919950    156  -45.82638 -142.65863  129.84176   -0.39034
_Sky_2867621348    158  -41.39466 -152.09712  129.87034   -0.37637
_Sky_2867648405    159  -34.24132 -155.56906  129.88086   -0.35420
_Cos_40964255607966574    161  -33.04649 -166.07042  129.91243   -0.35021
_Cos_40964255607965758    162  -40.07225 -164.81433  129.90862   -0.37189
_Sky_2867670179    164  -41.73429 -175.99426  129.94202   -0.37662
_Sky_2867654691    165  -34.65316 -180.74763  129.95623   -0.35471
