# Exposure 1: duration 900s, RA: 37.050000000000004, Dec: -3.8, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_38558098964616003     87  -30.31678 -100.36497   37.36307   -3.89344
_Cos_38558098964617252     88  -21.08148 -109.35779   37.39076   -3.86456
_Cos_38558098964634901     89  -27.37686 -111.17922   37.39639   -3.88407
_Cos_38558098964635338     90  -24.35301 -115.09611   37.40842   -3.87460
_Sky_2841075483     91  -27.85684 -120.47262   37.42494   -3.88536
_Cos_38558098964635764     92  -21.29473 -126.54137   37.44351   -3.86488
_Cos_38558098964634462     93  -30.36171 -128.20307   37.44862   -3.89294
_Star_2490080858351451776     94  -24.40221 -131.74791   37.45944   -3.87440
_Cos_38557961525681964     95  -25.34719 -137.02747   37.47555   -3.87720
_Cos_38557961525682945     96  -17.71433 -139.26480   37.48234   -3.85352
_Sky_2841069132     97  -28.48534 -144.37504   37.49791   -3.88673
_Cos_38557961525664069     98  -23.14602 -148.43569   37.51023   -3.87013
_Cos_38557961525681024     99  -30.93434 -151.78971   37.52039   -3.89410
_Sky_2841077979    100  -20.39741 -156.09284   37.53340   -3.86146
_Sky_2841092425    101  -27.76566 -159.71549   37.54434   -3.88411
_Sky_2841078594    102  -20.88991 -163.81348   37.55668   -3.86280
_Cos_38557961525682981    104  -18.10459 -170.85651   37.57782   -3.85405
_Sky_2841096555    105  -27.96031 -175.97278   37.59313   -3.88426
_Sky_2841078054    106  -21.29365 -180.20638   37.60577   -3.86365
_Sky_2841099981    107  -28.03891 -184.70486   37.61915   -3.88425
_Cos_38557961525681112    167  -31.41083 -185.07430   37.62023   -3.89459
_Cos_38557961525682160    108  -23.94402 -187.21313   37.62661   -3.87161
_Star_2489352942998619648    109  -27.84883 -190.64117   37.63675   -3.88349
_Cos_38557961525682060    110  -24.83134 -196.82388   37.65503   -3.87406
_Cos_38557824086729676    111  -26.41109 -202.36425   37.67132   -3.87873
_Cos_38557824086730684    112  -20.14812 -205.61482   37.68086   -3.85948
_Sky_2841092849    113  -28.23810 -208.58402   37.68952   -3.88412
_Cos_38557824086729932    114  -23.94958 -211.56745   37.69825   -3.87093
_Sky_2841078633    115  -34.79562   20.02069   36.98762   -3.90929
_Cos_38558373842521041    116  -41.88440   15.08106   37.00318   -3.93136
_Sky_2841072181    117  -34.24843   12.27758   37.01186   -3.90751
_Cos_38558373842537955    118  -41.91691    7.06926   37.02826   -3.93138
_Cos_38558373842538017    120  -41.44616   -1.33129   37.05455   -3.92982
_Sky_2841091553    121  -34.45439   -4.37860   37.06402   -3.90797
_Cos_38558373842521266    122  -40.11291  -11.00268   37.08481   -3.92554
_Cos_38558373842538799    123  -34.54617  -14.44937   37.09555   -3.90813
_Sky_2841113266    124  -41.38241  -16.02518   37.10055   -3.92943
_Cos_38558236403569288    125  -32.10720  -19.86417   37.11247   -3.90044
_Sky_2841130241    126  -41.31045  -24.32542   37.12652   -3.92909
_Cos_38558236403588916    127  -32.16028  -27.77252   37.13722   -3.90050
_Cos_38558236403587423    128  -41.89013  -33.03609   37.15376   -3.93076
_Cos_38558236403588955    129  -31.89115  -35.24549   37.16059   -3.89955
_Cos_38558236403568134    130  -40.31101  -38.96597   37.17228   -3.92574
_Cos_38558236403588061    131  -37.35946  -43.97417   37.18790   -3.91646
_Cos_38558236403586942    132  -44.33813  -49.34485   37.20470   -3.93811
_Cos_38558236403587928    133  -38.24715  -50.65056   37.20874   -3.91911
_Cos_38558236403588137    134  -37.98182  -55.47101   37.22377   -3.91820
_Cos_38558236403588633    135  -33.98096  -62.12196   37.24447   -3.90561
_Cos_38558236403588762    137  -33.00827  -70.54438   37.27068   -3.90242
_Sky_2841112650    138  -41.97605  -72.15636   37.27572   -3.93030
_Cos_38558098964615140    139  -36.30910  -76.40048   37.28889   -3.91258
_Sky_2841133455    140  -41.42193  -80.00179   37.30008   -3.92840
_Cos_38558098964634135    141  -32.19322  -84.65184   37.31447   -3.89960
_Cos_38558098964632994    142  -40.50313  -86.03609   37.31879   -3.92541
_Cos_38558098964633481    143  -37.22451  -96.03950   37.34973   -3.91500
_Cos_38558098964614182    144  -43.54498  -94.07260   37.34366   -3.93467
_Cos_38558098964633746    145  -34.94676 -101.24021   37.36579   -3.90780
_Cos_38558098964614951    146  -37.97722 -103.35128   37.37230   -3.91716
_Star_2490082194085990784    147  -34.36200 -106.80210   37.38293   -3.90586
_Cos_38558098964615006    148  -37.67533 -110.18181   37.39334   -3.91606
_Cos_38558098964615288    149  -35.58722 -119.04982   37.42059   -3.90936
_Cos_38558098964633166    150  -39.15080 -118.15581   37.41784   -3.92043
_Cos_38558098964634166    151  -32.82669 -123.78595   37.43510   -3.90069
_Cos_38558098964632565    152  -43.39227 -130.07268   37.45431   -3.93322
_Star_2490079071645169024    153  -36.31586 -132.04249   37.46035   -3.91128
_Cos_38557961525679382    154  -43.08821 -137.75408   37.47774   -3.93205
_Sky_2841084718    155  -34.79371 -140.28994   37.48549   -3.90634
_Cos_38557961525679264    156  -43.26680 -145.63331   37.50169   -3.93236
_Cos_38557961525662364    157  -34.56178 -147.36943   37.50699   -3.90543
_Cos_38557961525661310    158  -41.61824 -151.03220   37.51806   -3.92710
_Star_2490079449601746432    216  -46.34577 -151.01975   37.51798   -3.94167
_Cos_38557961525680688    159  -33.55926 -157.93983   37.53897   -3.90203
_Cos_38557961525679787    160  -39.84222 -161.62256   37.55004   -3.92128
_Sky_2841066841    161  -34.48321 -164.52382   37.55880   -3.90468
_Cos_38557961525679682    162  -41.09553 -171.18160   37.57873   -3.92481
_Star_2490079926343257088    163  -37.35863 -171.27608   37.57904   -3.91332
_Sky_2841133697    164  -42.26064 -175.79508   37.59251   -3.92823
_Sky_2841080522    165  -34.89146 -179.97832   37.60505   -3.90545
_Cos_38557961525661581    166  -40.06350 -184.35572   37.61803   -3.92117
_Cos_38557961525661338    168  -41.88824 -193.66021   37.64556   -3.92641
_Cos_38557961525660884    228  -44.93122 -193.86774   37.64613   -3.93571
_Cos_38557961525680412    169  -36.22992 -197.29629   37.65634   -3.90895
_Sky_2841101481    170  -41.96396 -200.50257   37.66570   -3.92637
_Cos_38557824086728409    171  -34.31712 -206.34875   37.68293   -3.90277
_Sky_2841084739    172  -48.59853   27.74224   36.96366   -3.95239
_Cos_38558373842537379    174  -45.76176   18.84682   36.99144   -3.94348
_Sky_2841108675    175  -55.61472   15.86601   37.00090   -3.97414
_Sky_2841106673    176  -48.73469   12.05622   37.01273   -3.95268
_Cos_38558373842536089    177  -56.07773    6.01636   37.03172   -3.97549
_Cos_38558373842520575    178  -45.65236    5.07490   37.03454   -3.94301
_Cos_38558373842536003    179  -56.88058   -1.28790   37.05458   -3.97790
_Cos_38558373842537282    180  -45.27409   -4.02192   37.06302   -3.94172
_Cos_38558373842535967    181  -57.16295   -8.13848   37.07602   -3.97870
_Cos_38558373842536850    182  -49.69917  -12.54216   37.08973   -3.95540
_Star_2490086798290677760    183  -53.54037  -16.69558   37.10275   -3.96730
_Sky_2841096007    184  -48.97148  -20.20913   37.11371   -3.95303
_Cos_38558236403585029    185  -55.61535  -22.64074   37.12136   -3.97367
_Cos_38558236403586477    186  -47.38439  -30.43789   37.14568   -3.94792
_Sky_2841079578    187  -55.37270  -32.00958   37.15064   -3.97276
_Cos_38558236403586482    188  -47.35572  -34.55824   37.15856   -3.94777
_Sky_2841092693    189  -55.65414  -39.68134   37.17460   -3.97350
_Cos_38558236403586334    190  -48.19740  -43.37745   37.18610   -3.95023
_Cos_38558236403566339    191  -53.03435  -50.25940   37.20760   -3.96515
_Sky_2841111099    192  -48.63808  -52.31874   37.21400   -3.95143
_Sky_2841081525    194  -48.15582  -60.45227   37.23934   -3.94977
_Sky_2841074570    195  -55.72695  -63.64684   37.24930   -3.97323
_Cos_38558236403585883    196  -51.16488  -70.23376   37.26977   -3.95891
_Sky_2841117204    197  -56.14186  -72.04257   37.27539   -3.97432
_Cos_38558236403586601    198  -47.17482  -72.69848   37.27742   -3.94645
_Cos_38558098964612146    199  -58.07290  -79.87104   37.29968   -3.98012
_Star_2490075940613358720    200  -47.01552  -82.58740   37.30811   -3.94573
_Cos_38558098964630748    201  -56.11393  -90.12557   37.33143   -3.97377
_Sky_2841111866    203  -55.99202  -95.98150   37.34953   -3.97323
_Cos_38558098964632035    204  -47.02362  -97.30045   37.35363   -3.94539
_Cos_38558098964612583    205  -55.07580 -104.22662   37.37496   -3.97015
_Sky_2841116402    206  -48.66865 -108.20100   37.38723   -3.95019
_Cos_38558098964631201    207  -52.32859 -110.09807   37.39305   -3.96147
_Star_2490078728047673216    208  -46.36454 -115.01688   37.40819   -3.94286
_Cos_38558098964612774    209  -53.80129 -122.11362   37.42991   -3.96565
_Sky_2841114506    210  -48.11408 -124.19408   37.43631   -3.94800
_Cos_38558098964613107    211  -51.37607 -129.47607   37.45244   -3.95792
_Sky_2841120724    212  -48.52875 -132.26562   37.46098   -3.94903
_Sky_2841098008    213  -55.66027 -135.66478   37.47128   -3.97093
_Cos_38557961525678705    214  -47.85949 -141.37778   37.48873   -3.94667
_Cos_38557961525677776    215  -54.30377 -142.77055   37.49290   -3.96650
_Sky_2841093008    217  -56.11750 -152.25338   37.52160   -3.97172
_Cos_38557961525678121    218  -52.05321 -155.78602   37.53232   -3.95908
_Cos_38557961525677921    219  -53.35632 -157.82108   37.53845   -3.96301
_Cos_38557961525660027    220  -50.23532 -164.16199   37.55757   -3.95317
_Cos_38557961525677910    221  -53.17258 -167.68659   37.56811   -3.96205
_Cos_38557961525660664    222  -46.19341 -172.29219   37.58200   -3.94044
_Cos_38557961525658603    223  -60.28177 -176.27834   37.59367   -3.98348
_Sky_2841095876    224  -48.14824 -179.64675   37.60392   -3.94615
_Cos_38557961525658957    225  -58.03602 -185.58619   37.62139   -3.97616
_Sky_2841094737    226  -49.01477 -188.13492   37.62912   -3.94845
_Sky_2841074891    227  -56.09952 -191.79111   37.63979   -3.96995
_Cos_38558369547575875    229  -64.48346   35.18758   36.94066   -4.00184
_Sky_2841089906    230  -69.15984   31.69167   36.95166   -4.01634
_Cos_38558373842518438    231  -61.75599   28.89716   36.96026   -3.99333
_Cos_38558369547558630    232  -67.45042   23.60569   36.97688   -4.01099
_Cos_38558373842535339    233  -61.70093   21.77516   36.98251   -3.99312
_Sky_2841076753    234  -69.65445   16.26302   36.99986   -4.01778
_Cos_38558373842518342    235  -62.56811   11.07590   37.01598   -3.99572
_Sky_2841080372    236  -69.01423    7.92527   37.02591   -4.01572
_Cos_38558369547576191    237  -63.78049    2.56902   37.04260   -3.99941
_Cos_38558369547574811    238  -71.95884    2.41738   37.04317   -4.02480
_Cos_38558369547575968    239  -63.73036   -6.24787   37.07017   -3.99914
_Cos_38558369547575246    240  -68.77901  -10.55620   37.08369   -4.01477
_Cos_38558373842535746    241  -58.89470  -12.06861   37.08833   -3.98403
_Sky_2841112289    242  -69.67423  -15.92277   37.10047   -4.01747
_Cos_38558232108630305    243  -64.63860  -20.38762   37.11439   -4.00177
_Cos_38558232108629199    244  -69.51942  -24.03203   37.12581   -4.01686
_Cos_38558236403584291    245  -59.53489  -28.29567   37.13907   -3.98577
_Cos_38558232108628926    246  -70.76582  -32.89703   37.15350   -4.02057
_Cos_38558232108629104    248  -70.02450  -36.28603   37.16407   -4.01821
_Cos_38558236403583744    247  -63.11445  -36.48853   37.16467   -3.99675
_Sky_2841088283    249  -61.82285  -44.59861   37.18997   -3.99258
_Sky_2841121158    250  -69.62432  -48.06943   37.20081   -4.01672
_Cos_38558236403583735    251  -63.43582  -51.64108   37.21193   -3.99744
_Cos_38558232108629756    252  -67.21335  -58.63589   37.23371   -4.00900
_Cos_38558232108628301    312  -73.54170  -57.94622   37.23157   -4.02863
_Sky_2841099232    253  -62.50038  -60.29668   37.23888   -3.99434
_Star_2490075253418575744    254  -67.19490  -63.40356   37.24854   -4.00883
_Cos_38558232108630265    255  -65.16897  -68.65158   37.26485   -4.00242
_Cos_38558232108628741    256  -71.82945  -72.23904   37.27597   -4.02296
_Cos_38558098964629464    257  -64.14030  -78.93739   37.29677   -3.99896
_Cos_38558094669653032    258  -67.88589  -78.32754   37.29487   -4.01058
_Cos_38558098964629702    259  -62.70903  -83.63126   37.31132   -3.99439
_Cos_38558094669672774    260  -69.49384  -91.65183   37.33609   -4.01516
_Cos_38558094669672154    318  -73.42347  -86.62954   37.32054   -4.02746
_Star_2490072538999247104    261  -64.16804  -94.30830   37.34432   -3.99860
_Cos_38558094669673290    262  -66.45553  -98.47244   37.35716   -4.00554
_Cos_38558098964629876    263  -61.43014 -102.70340   37.37023   -3.98987
_Cos_38558094669673370    264  -65.65076 -103.29465   37.37202   -4.00290
_Sky_2841103675    265  -62.53551 -107.54220   37.38512   -3.99313
_Cos_38558094669652559    266  -71.12386 -111.81722   37.39818   -4.01951
_Cos_38558094669652320    326  -72.77846 -115.31209   37.40888   -4.02448
_Cos_38558094669672778    268  -69.97981 -116.62617   37.41294   -4.01580
_Cos_38558098964629849    267  -62.11686 -118.13299   37.41764   -3.99148
_Cos_38558098964629653    269  -63.04870 -127.07802   37.44501   -3.99404
_Cos_38558094669672499    270  -71.38269 -128.19549   37.44830   -4.01968
_Cos_38558094669672231    328  -73.59810 -126.14543   37.44201   -4.02658
_Sky_2841072125    271  -62.44924 -131.95872   37.45991   -3.99201
_Cos_38557957230719331    272  -68.86612 -136.48371   37.47359   -4.01159
_Cos_38557961525658180    273  -62.63056 -138.71505   37.48047   -3.99231
_Cos_38557957230719709    274  -67.47309 -143.30821   37.49435   -4.00702
_Cos_38557961525676831    275  -61.45513 -148.03890   37.50878   -3.98831
_Sky_2841127924    276  -69.41580 -152.48895   37.52209   -4.01258
_Cos_38557961525676313    277  -64.57841 -159.31008   37.54275   -3.99743
_Cos_38557957230719947    278  -65.81001 -161.58624   37.54957   -4.00110
_Star_2489326932676657664    279  -63.38969 -166.72971   37.56506   -3.99344
_Sky_2841095491    280  -69.37660 -167.95113   37.56858   -4.01172
_Star_2489327654231162880    281  -63.87933 -170.27728   37.57567   -3.99478
_Star_2489327589807194624    282  -68.66743 -177.54954   37.59726   -4.00907
_Cos_38557961525676873    283  -61.73183 -178.89491   37.60143   -3.98779
_Cos_38557957230719480    284  -68.74430 -181.39800   37.60870   -4.00910
_Cos_38557957230718798    342  -73.27143 -181.22881   37.60807   -4.02293
_Cos_38557961525677025    285  -60.40473 -186.21480   37.62320   -3.98337
_Star_2489991385592811008    286  -75.41656   43.72483   36.91424   -4.03578
_Cos_38558369547574186    288  -76.51023   36.73648   36.93605   -4.03915
_Cos_38558369547556218    289  -85.27121   33.00481   36.94785   -4.06626
_Star_2489992618248153216    290  -76.76227   26.80614   36.96704   -4.03990
_Cos_38558369547556247    291  -85.06408   26.09998   36.96939   -4.06559
_Cos_38558369547572874    351  -86.91610   22.40006   36.98096   -4.07130
_Cos_38558369547574252    292  -75.65353   21.24554   36.98438   -4.03643
_Cos_38558369547556458    293  -83.75048   11.53242   37.01484   -4.06143
_Sky_2841088354    294  -76.16686   12.07732   37.01303   -4.03795
_Cos_38558369547573066    295  -85.15854    9.50087   37.02120   -4.06577
_Sky_2841079837    296  -75.51460    4.01885   37.03820   -4.03585
_Cos_38558369547573604    297  -81.17056    2.98295   37.04151   -4.05336
_Cos_38558369547555916    355  -87.70102    0.03947   37.05078   -4.07354
_Cos_38558369547574317    298  -75.80640   -3.22236   37.06084   -4.03667
_Star_2489980184318251520    299  -86.38241   -6.71022   37.07184   -4.06938
_Cos_38558369547574042    300  -77.53045  -11.50913   37.08675   -4.04191
_Cos_38558232108604628    301  -81.39845  -17.59224   37.10578   -4.05380
_Cos_38558232108627519    302  -77.21681  -21.23396   37.11712   -4.04078
_Cos_38558232108626493    303  -82.47188  -23.13823   37.12310   -4.05703
_Cos_38558232108628407    304  -73.45123  -29.37263   37.14251   -4.02897
_Cos_38558232108626745    305  -81.16963  -33.25287   37.15465   -4.05281
_Sky_2841118750    306  -76.41657  -36.47017   37.16467   -4.03802
_Cos_38558232108625825    307  -85.94813  -41.76071   37.18118   -4.06741
_Cos_38558232108628416    308  -73.20596  -43.30272   37.18597   -4.02793
_Cos_38558232108608370    309  -83.95515  -50.16730   37.20735   -4.06105
_Cos_38558232108627934    310  -75.84331  -51.14919   37.21041   -4.03592
_Cos_38558232108626141    311  -85.30580  -57.19019   37.22919   -4.06504
_Cos_38558232108604998    314  -79.62861  -67.33172   37.26071   -4.04722
_Cos_38558232108626759    315  -81.70666  -71.17406   37.27263   -4.05353
_Star_2490072062258540544    316  -73.00208  -76.15743   37.28812   -4.02647
_Cos_38558094669670364    317  -84.62048  -81.32620   37.30405   -4.06221
_Sky_2841089776    319  -83.23564  -88.51447   37.32628   -4.05770
_Cos_38558094669670840    321  -81.78553  -91.80461   37.33645   -4.05311
_Sky_2841091099    320  -75.92083  -91.99273   37.33709   -4.03501
_Cos_38558094669671775    322  -75.88836 -100.32247   37.36278   -4.03462
_Cos_38558094669650375    323  -85.38498 -102.78089   37.37023   -4.06380
_Star_2490071233329442432    324  -75.93405 -111.11439   37.39596   -4.03437
_Cos_38558094669670601    325  -83.72130 -112.99031   37.40160   -4.05827
_Cos_38558094669670066    327  -86.73324 -120.20479   37.42363   -4.06722
_Cos_38558094669671796    330  -76.32435 -128.20060   37.44824   -4.03488
_Cos_38558094669650997    329  -81.44707 -127.14530   37.44493   -4.05067
_Sky_2841091624    331  -83.03654 -136.44147   37.47319   -4.05513
_Sky_2841093991    332  -76.19064 -140.15135   37.48460   -4.03395
_Cos_38557957230717061    333  -84.10552 -142.82218   37.49252   -4.05809
_Cos_38557957230697927    334  -77.13327 -146.52197   37.50389   -4.03654
_Cos_38557957230716937    335  -84.86045 -151.97167   37.52016   -4.05993
_Star_2489326760877958784    336  -74.36422 -155.97510   37.53249   -4.02759
_Cos_38557957230717132    337  -83.59803 -161.68792   37.54942   -4.05554
_Cos_38557957230718428    338  -75.00035 -166.57397   37.56431   -4.02900
_Cos_38557957230717304    339  -82.76831 -170.82665   37.57680   -4.05249
_Sky_2841095801    340  -76.36040 -171.72809   37.57969   -4.03288
_Cos_38557957230697516    341  -80.28922 -173.74416   37.58558   -4.04476
_Cos_38558506986530393    343  -86.27465   52.62287   36.88677   -4.06936
_Cos_38558369547572280    345  -91.39291   44.13404   36.91331   -4.08518
_Star_2489990144349971328    346  -95.77503   38.77846   36.93008   -4.09870
_Cos_38558369547571957    348  -93.80527   31.18996   36.95368   -4.09262
_Cos_38558369547555338    349  -91.81138   27.66181   36.96464   -4.08645
_Star_2489989976843539072    350  -99.59512   25.06171   36.97288   -4.11045
