# Exposure 1: duration 900s, RA: 38.050000000000004, Dec: 1.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Star_2502123598756745216    182  -46.94663  -13.76343   38.09343    1.15319
_Sky_3294200212    186  -48.84299  -27.83571   38.13737    1.14749
_Sky_3294194308    188  -48.00355  -36.10770   38.16316    1.15024
_Star_2502121266589799424    195  -53.90054  -62.42340   38.24506    1.13239
_Sky_3294194079    196  -48.80180  -68.44496   38.26374    1.14837
_Sky_3294195407    197  -55.36062  -72.45872   38.27619    1.12808
_Sky_3294202932    198  -48.09969  -75.96595   38.28706    1.15071
_Cos_41760164587527089    199  -59.40897  -82.01343   38.30575    1.11575
_Cos_41760164587528763    200  -46.48239  -83.12048   38.30920    1.15590
_Sky_3294169169    201  -56.02487  -88.16450   38.32476    1.12640
_Cos_41760164587528897    202  -45.00572  -91.99135   38.33660    1.16069
_Cos_41760164587527141    203  -59.31670  -95.37587   38.34699    1.11640
_Cos_41760164587509451    204  -51.50235 -101.10375   38.36467    1.14076
_Cos_41760164587508574    205  -57.63904 -102.36243   38.36850    1.12179
_Sky_3294199528    206  -48.10894 -107.71174   38.38500    1.15145
_Sky_3294199402    207  -55.89719 -111.72494   38.39726    1.12745
_Cos_41760164587528038    208  -52.46112 -116.54382   38.41205    1.13822
_Cos_41760164587509192    209  -53.62101 -120.03081   38.42271    1.13474
_Cos_41760027148575714    210  -50.85283 -122.74231   38.43102    1.14338
_Sky_3294162030    211  -55.38556 -128.07452   38.44725    1.12954
_Cos_41760027148574481    271  -58.46841 -130.50119   38.45461    1.12010
_Sky_3294181754    212  -48.32862 -131.52831   38.45784    1.15145
_Cos_41760027148574332    213  -59.44568 -134.84924   38.46782    1.11724
_Sky_3294198152    217  -55.14094 -152.23634   38.52053    1.13112
_Star_2502110988732559744    219  -57.94167 -160.69186   38.54592    1.12284
_Sky_3294192872    221  -55.20182 -168.34566   38.56891    1.13155
_Cos_41760027148556438    222  -45.80897 -170.69993   38.57610    1.16049
_Cos_41760027148576074    224  -49.58094 -175.86569   38.59145    1.14909
_Sky_3294191031    223  -55.89878 -176.16120   38.59221    1.12973
_Cos_41759889709601045    225  -57.95078 -185.04620   38.61853    1.12384
_Cos_41760439465432928    229  -61.97418   32.59965   37.94893    1.10596
_Sky_3294206030    231  -61.71940   27.94793   37.96342    1.10678
_Sky_3294203290    232  -69.09146   23.91243   37.97612    1.08391
_Sky_3294192452    233  -62.33101   19.79934   37.98884    1.10494
_Cos_41760439465432153    236  -68.51583   12.05834   38.01308    1.08579
_Star_2500622151204876288    235  -60.90522    9.27428   38.02166    1.10947
_Sky_3294158386    238  -69.35265   -0.31500   38.05168    1.08332
_Star_2502107969371053696    251  -64.86456  -53.08234   38.21605    1.09814
_Sky_3294156067    258  -69.45696  -80.17326   38.30001    1.08458
_Sky_3294205805    259  -62.54503  -83.87740   38.31150    1.10608
_Cos_41760164587506975    262  -68.60313  -91.43232   38.33477    1.08754
_Cos_41760164587507261    260  -66.64953  -90.61801   38.33228    1.09356
_Cos_41760164587526465    261  -65.14760  -94.75254   38.34503    1.09833
_Cos_41760164587507561    263  -64.74852 -103.21172   38.37106    1.09982
_Sky_3294181281    264  -69.16913 -104.43480   38.37477    1.08620
_Cos_41760164587526102    266  -67.87215 -110.31157   38.39281    1.09040
_Cos_41760164587508004    267  -61.92904 -118.72254   38.41863    1.10903
_Cos_41760164587507334    268  -66.47889 -119.61875   38.42131    1.09501
_Cos_41760027148574142    269  -60.47260 -125.27871   38.43867    1.11374
_Sky_3294165354    270  -69.89685 -128.50018   38.44835    1.08480
_Cos_41760027148572454    330  -72.66812 -130.85916   38.45548    1.07636
_Star_2502110713854644992    274  -66.82223 -141.33538   38.48738    1.09477
_Star_2502110920013079936    279  -62.34582 -167.17207   38.56525    1.10959
_Sky_3294152031    282  -69.33769 -175.58451   38.59016    1.08857
_Sky_3294186632    283  -62.63679 -179.64313   38.60240    1.10926
_Cos_41759889709600583    285  -61.27763 -183.59579   38.61416    1.11360
_Cos_41759889709618849    284  -69.63743 -186.03460   38.62113    1.08819
_Cos_41760439465430250    288  -79.16906   34.94241   37.94195    1.05261
_Sky_3294178774    290  -76.59263   27.72959   37.96436    1.06062
_Sky_3294152797    291  -82.94752   24.17540   37.97554    1.04096
_Cos_41760439465430527    292  -76.69850   17.69294   37.99563    1.06036
_Cos_41760439465430021    293  -81.41264   15.18451   38.00352    1.04577
_Cos_41760439465429243    353  -86.03981   13.65368   38.00835    1.03147
_Sky_3294163106    294  -76.18584   12.09422   38.01307    1.06199
_Cos_41760439465429331    295  -86.24017    8.64254   38.02397    1.03089
_Sky_3294172173    298  -75.83246   -4.50911   38.06483    1.06327
